"time","timeDifference","inDeadZone","x","y","theta"
"1483411079.793057","0.3126239776611328","False","623.0","535.0","174.6441749571448"
"1483411079.812345","0.3319120407104492","False","608.0","537.0","174.99736301762152"
"1483411079.833219","0.3527860641479492","False","623.0","535.0","174.88268515002736"
"1483411079.853066","0.3726329803466797","False","623.0","535.0","175.42364841540132"
"1483411079.872297","0.3918640613555908","False","623.0","535.0","174.99736301762152"
"1483411079.894195","0.41376209259033203","False","608.0","537.0","174.78547586462724"
"1483411079.913926","0.43349289894104004","False","623.0","535.0","174.6441749571448"
"1483411079.932294","0.4518609046936035","False","608.0","537.0","174.59943307172523"
"1483411079.975801","0.49536800384521484","False","623.0","535.0","174.6441749571448"
"1483411079.996851","0.5164179801940918","False","608.0","537.0","174.59943307172523"
"1483411080.012976","0.5325429439544678","False","623.0","535.0","174.6441749571448"
"1483411080.053152","0.5727190971374512","False","623.0","535.0","175.07701595565956"
"1483411080.094601","0.6141679286956787","False","623.0","535.0","174.6441749571448"
"1483411080.11248","0.6320469379425049","False","608.0","537.0","174.59943307172523"
"1483411080.136344","0.6559109687805176","False","623.0","535.0","174.59943307172523"
"1483411080.173885","0.6934521198272705","False","623.0","535.0","174.59943242635578"
"1483411080.212934","0.7325010299682617","False","623.0","535.0","174.88268515002736"
"1483411080.233027","0.752593994140625","False","623.0","535.0","174.59943307172523"
"1483411080.274194","0.7937610149383545","False","623.0","535.0","174.6441749571448"
"1483411080.293098","0.8126649856567383","False","623.0","535.0","174.59943307172523"
"1483411080.31437","0.8339369297027588","False","623.0","535.0","174.6441749571448"
"1483411080.33421","0.8537769317626953","False","623.0","535.0","174.78547586462724"
"1483411080.353962","0.8735289573669434","False","623.0","536.0","174.59943307172523"
"1483411080.372476","0.8920431137084961","False","623.0","535.0","174.6441749571448"
"1483411080.393586","0.9131529331207275","False","623.0","535.0","174.79786013145477"
"1483411080.412977","0.9325439929962158","False","623.0","535.0","174.6441749571448"
"1483411080.433961","0.9535279273986816","False","623.0","535.0","174.6441749571448"
"1483411080.453989","0.9735560417175293","False","623.0","535.0","174.79786013145477"
"1483411080.475627","0.9951939582824707","False","623.0","535.0","174.59943307172523"
"1483411080.49317","1.0127370357513428","False","623.0","535.0","174.59943307172523"
"1483411080.535226","1.054793119430542","False","623.0","535.0","174.6441749571448"
"1483411080.552358","1.0719249248504639","False","623.0","536.0","174.88268515002736"
"1483411080.573962","1.0935289859771729","False","623.0","535.0","174.59943307172523"
"1483411080.592325","1.1118919849395752","False","623.0","535.0","174.6441749571448"
"1483411080.613316","1.132883071899414","False","608.0","537.0","174.6441749571448"
"1483411080.632723","1.1522901058197021","False","623.0","535.0","174.6441749571448"
"1483411080.652422","1.1719889640808105","False","608.0","537.0","174.59943307172523"
"1483411080.673025","1.192591905593872","False","623.0","535.0","174.59943307172523"
"1483411080.71355","1.2331171035766602","False","623.0","535.0","174.59943242635578"
"1483411080.733193","1.2527599334716797","False","608.0","537.0","174.78547586462724"
"1483411080.754016","1.273582935333252","False","623.0","535.0","174.59943307172523"
"1483411080.774277","1.2938439846038818","False","608.0","537.0","173.6598082540901"
"1483411080.794157","1.3137240409851074","False","623.0","535.0","174.6441749571448"
"1483411080.815977","1.3355441093444824","False","608.0","537.0","174.59943307172523"
"1483411080.833724","1.3532910346984863","False","623.0","535.0","174.6441749571448"
"1483411080.8539","1.373466968536377","False","623.0","535.0","174.6441749571448"
"1483411080.872661","1.392228126525879","False","623.0","535.0","174.59943307172523"
"1483411080.893498","1.413064956665039","False","623.0","535.0","174.6441749571448"
"1483411080.920185","1.4397521018981934","False","608.0","537.0","175.0770097076862"
