"time","timeDifference","inDeadZone","x","y","theta"
"1483410490.683217","0.3161301612854004","False","613.0","531.0","176.06893104969205"
"1483410490.722233","0.3551461696624756","False","613.0","530.0","176.05150194215437"
"1483410490.742459","0.37537217140197754","False","613.0","531.0","176.18548189389614"
"1483410490.760514","0.39342713356018066","False","613.0","530.0","176.18548189389614"
"1483410490.78711","0.42002320289611816","False","613.0","530.0","176.18548189389614"
"1483410490.801314","0.43422722816467285","False","598.0","531.0","175.99105564042003"
"1483410490.821597","0.4545102119445801","False","613.0","530.0","175.6972647746459"
"1483410490.862606","0.49551916122436523","False","613.0","531.0","175.92852008822825"
"1483410490.923654","0.5565671920776367","False","613.0","531.0","175.93683950200702"
"1483410490.962027","0.594940185546875","False","598.0","531.0","176.18548189389614"
"1483410490.980676","0.6135890483856201","False","613.0","530.0","176.18548189389614"
"1483410491.00222","0.6351330280303955","False","613.0","530.0","175.99105564042003"
"1483410491.022134","0.6550471782684326","False","598.0","531.0","175.99105564042003"
"1483410491.040562","0.6734750270843506","False","613.0","530.0","176.05150194215437"
"1483410491.060131","0.6930441856384277","False","613.0","530.0","175.6972647746459"
"1483410491.081083","0.713996171951294","False","613.0","530.0","176.18548189389614"
"1483410491.101308","0.7342212200164795","False","598.0","531.0","176.18548189389614"
"1483410491.123607","0.7565200328826904","False","613.0","530.0","175.99105564042003"
"1483410491.142169","0.7750821113586426","False","613.0","530.0","176.18548189389614"
"1483410491.16093","0.7938430309295654","False","613.0","531.0","176.05150194215437"
"1483410491.181673","0.8145861625671387","False","614.0","531.0","176.12922992352512"
"1483410491.202682","0.8355951309204102","False","598.0","531.0","175.99105564042003"
"1483410491.223041","0.8559541702270508","False","614.0","530.0","176.18548189389614"
"1483410491.24211","0.8750231266021729","False","613.0","530.0","175.99105564042003"
"1483410491.262428","0.895341157913208","False","613.0","530.0","175.99105564042003"
"1483410491.281792","0.9147050380706787","False","613.0","530.0","175.99105564042003"
"1483410491.302619","0.9355320930480957","False","613.0","530.0","175.99105564042003"
"1483410491.321257","0.9541702270507812","False","613.0","530.0","176.35164818189207"
"1483410491.343321","0.9762341976165771","False","598.0","531.0","176.18548189389614"
"1483410491.363395","0.9963080883026123","False","613.0","530.0","176.18548189389614"
"1483410491.402301","1.0352141857147217","False","613.0","530.0","176.18548189389614"
"1483410491.421824","1.0547370910644531","False","614.0","531.0","175.70755306552655"
"1483410491.445872","1.0787851810455322","False","613.0","531.0","176.05150194215437"
"1483410491.45993","1.0928430557250977","False","613.0","530.0","176.05150194215437"
"1483410491.48962","1.1225330829620361","False","614.0","531.0","175.99105564042003"
"1483410491.506022","1.1389350891113281","False","613.0","530.0","175.99105564042003"
"1483410491.519699","1.1526122093200684","False","598.0","531.0","175.99105564042003"
"1483410491.542847","1.17576003074646","False","613.0","530.0","176.05150194215437"
"1483410491.561222","1.1941351890563965","False","613.0","530.0","175.91154251683218"
"1483410491.586374","1.2192871570587158","False","614.0","531.0","176.18548189389614"
"1483410491.605602","1.2385151386260986","False","598.0","531.0","176.18548189389614"
"1483410491.623533","1.256446123123169","False","613.0","530.0","175.99105564042003"
"1483410491.647347","1.2802600860595703","False","613.0","530.0","176.18548189389614"
"1483410491.660283","1.293196201324463","False","598.0","531.0","175.99105564042003"
"1483410491.680317","1.313230037689209","False","598.0","531.0","175.99105564042003"
"1483410491.767146","1.4000592231750488","False","598.0","531.0","175.99104881517684"
"1483410491.783571","1.4164841175079346","False","598.0","531.0","176.18548189389614"
"1483410491.846191","1.4791040420532227","False","598.0","531.0","175.99104881517684"
"1483410491.926894","1.5598070621490479","False","598.0","531.0","175.99104881517684"
"1483410491.942736","1.5756490230560303","False","598.0","531.0","175.99105564042003"
"1483410491.961339","1.594252109527588","False","613.0","531.0","176.05150194215437"
"1483410491.981526","1.6144390106201172","False","613.0","531.0","176.23004573420712"
"1483410492.004344","1.6372570991516113","False","613.0","530.0","176.05150194215437"
"1483410492.020908","1.6538212299346924","False","613.0","530.0","175.99105564042003"
"1483410492.047396","1.6803090572357178","False","613.0","531.0","175.93684529220675"
"1483410492.064532","1.6974451541900635","False","613.0","530.0","175.99105564042003"
"1483410492.081876","1.7147891521453857","False","613.0","530.0","175.8201123251829"
"1483410492.102702","1.7356150150299072","False","613.0","530.0","175.99105564042003"
"1483410492.122235","1.75514817237854","False","613.0","531.0","176.00770519485752"
"1483410492.142852","1.7757651805877686","False","613.0","530.0","175.8108640711594"
"1483410492.161389","1.794302225112915","False","613.0","530.0","175.6972647746459"
"1483410492.184136","1.8170490264892578","False","613.0","530.0","175.99105564042003"
"1483410492.223415","1.856328010559082","False","613.0","530.0","175.99106246566333"
"1483410492.249937","1.882850170135498","False","613.0","530.0","176.35164818189207"
"1483410492.262416","1.8953289985656738","False","614.0","531.0","175.70755306552655"
"1483410492.280095","1.913008213043213","False","613.0","530.0","176.23004573420712"
"1483410492.302713","1.9356260299682617","False","613.0","530.0","175.99105564042003"
"1483410492.322563","1.9554760456085205","False","613.0","530.0","176.35164818189207"
"1483410492.345937","1.9788501262664795","False","613.0","531.0","176.05150194215437"
"1483410492.367634","2.000547170639038","False","613.0","530.0","175.99105564042003"
"1483410492.382611","2.01552414894104","False","613.0","530.0","175.6972647746459"
"1483410492.407667","2.0405800342559814","False","613.0","530.0","176.35164818189207"
"1483410492.423921","2.0568342208862305","False","613.0","531.0","176.05150194215437"
"1483410492.440934","2.0738470554351807","False","613.0","530.0","175.99105564042003"
"1483410492.465415","2.098328113555908","False","613.0","530.0","176.05150194215437"
"1483410492.481793","2.114706039428711","False","613.0","530.0","175.99105564042003"
"1483410492.506902","2.139815092086792","False","613.0","531.0","176.50294131922251"
"1483410492.527122","2.1600351333618164","False","613.0","530.0","175.99105564042003"
"1483410492.542888","2.1758010387420654","False","613.0","530.0","176.2834073052611"
"1483410492.560594","2.193507194519043","False","613.0","530.0","175.99105564042003"
"1483410492.580573","2.2134861946105957","False","613.0","530.0","176.18548189389614"
"1483410492.603321","2.236234188079834","False","613.0","530.0","175.99105564042003"
"1483410492.621786","2.254699230194092","False","613.0","530.0","176.05150194215437"
"1483410492.644819","2.2777321338653564","False","613.0","531.0","176.05150194215437"
"1483410492.666449","2.2993621826171875","False","613.0","530.0","175.99105564042003"
"1483410492.68129","2.3142030239105225","False","613.0","530.0","175.8201123251829"
"1483410492.700805","2.3337180614471436","False","613.0","531.0","176.00770519485752"
"1483410492.721959","2.354872226715088","False","613.0","530.0","175.99105564042003"
"1483410492.741216","2.374129056930542","False","613.0","530.0","175.99105564042003"
"1483410492.763308","2.396221160888672","False","613.0","530.0","175.8201123251829"
"1483410492.780184","2.4130971431732178","False","613.0","531.0","176.05150194215437"
"1483410492.806573","2.439486026763916","False","613.0","530.0","175.99105564042003"
"1483410492.833274","2.466187000274658","False","613.0","530.0","175.99105564042003"
"1483410492.840223","2.4731361865997314","False","614.0","530.0","175.99105564042003"
"1483410492.86152","2.4944331645965576","False","614.0","531.0","176.4785466230778"
"1483410492.881125","2.5140380859375","False","614.0","531.0","175.99105564042003"
"1483410492.901429","2.534342050552368","False","613.0","531.0","175.99105564042003"
"1483410493.12892","2.7618331909179688","False","614.0","531.0","176.4785466230778"
"1483410493.129092","2.762005090713501","False","598.0","532.0","176.50294131922251"
"1483410493.129224","2.7621371746063232","False","598.0","531.0","175.99104881517684"
"1483410493.129361","2.7622740268707275","False","598.0","531.0","175.99105564042003"
"1483410493.129498","2.762411117553711","False","614.0","531.0","176.18548189389614"
"1483410493.129629","2.7625420093536377","False","614.0","531.0","175.99105564042003"
"1483410493.141841","2.774754047393799","False","598.0","532.0","176.00771199193895"
"1483410493.161637","2.7945501804351807","False","598.0","531.0","175.99105564042003"
"1483410493.180799","2.8137121200561523","False","614.0","531.0","175.99105564042003"
"1483410493.244423","2.877336025238037","False","598.0","531.0","176.18549642749338"
"1483410493.260962","2.8938751220703125","False","598.0","531.0","175.99105564042003"
"1483410493.302536","2.9354491233825684","False","614.0","531.0","175.99106246566333"
"1483410493.320948","2.9538609981536865","False","614.0","530.0","175.99105564042003"
"1483410493.34297","2.9758830070495605","False","613.0","530.0","175.99105564042003"
"1483410493.382582","3.0154950618743896","False","613.0","530.0","175.99106246566333"
"1483410493.40057","3.0334830284118652","False","613.0","530.0","175.99105564042003"
"1483410493.422572","3.0554850101470947","False","613.0","530.0","175.99105564042003"
"1483410493.46206","3.094973087310791","False","613.0","530.0","175.99106246566333"
"1483410493.482332","3.1152451038360596","False","613.0","530.0","175.99105564042003"
"1483410493.523204","3.1561172008514404","False","613.0","530.0","175.99106246566333"
"1483410493.540422","3.173335075378418","False","613.0","530.0","175.99105564042003"
"1483410493.584032","3.216945171356201","False","613.0","530.0","175.99106246566333"
"1483410493.600063","3.232976198196411","False","613.0","530.0","176.18548189389614"
"1483410493.622537","3.2554500102996826","False","613.0","531.0","175.8201123251829"
"1483410493.642722","3.275635004043579","False","613.0","530.0","176.05150194215437"
"1483410493.660452","3.293365001678467","False","613.0","530.0","175.99105564042003"
"1483410493.683248","3.3161611557006836","False","613.0","530.0","176.18548189389614"
"1483410493.701271","3.334184169769287","False","613.0","531.0","176.00770519485752"
"1483410493.721644","3.3545570373535156","False","613.0","530.0","175.99105564042003"
"1483410493.7416","3.3745131492614746","False","613.0","530.0","175.99105564042003"
"1483410493.782934","3.415847063064575","False","613.0","530.0","175.6972647746459"
"1483410493.800772","3.433685064315796","False","613.0","530.0","176.35164818189207"
"1483410493.820622","3.4535350799560547","False","613.0","530.0","175.99105564042003"
"1483410493.840596","3.4735090732574463","False","613.0","531.0","175.8201123251829"
"1483410493.862597","3.4955101013183594","False","613.0","530.0","175.99105564042003"
"1483410493.88042","3.5133330821990967","False","613.0","530.0","175.6972647746459"
"1483410493.900833","3.5337460041046143","False","613.0","530.0","175.99105564042003"
"1483410493.922268","3.5551810264587402","False","613.0","530.0","175.99105564042003"
"1483410493.94097","3.573883056640625","False","613.0","530.0","175.8201123251829"
"1483410493.961627","3.5945401191711426","False","613.0","530.0","176.18548189389614"
"1483410494.002705","3.635618209838867","False","613.0","530.0","176.35164818189207"
"1483410494.022779","3.6556921005249023","False","613.0","530.0","175.99105564042003"
"1483410494.040715","3.673628091812134","False","613.0","530.0","175.99105564042003"
"1483410494.060897","3.693810224533081","False","613.0","530.0","175.99105564042003"
