"currentTime","timeDifference","totalIterations","accumulateIter","calibIter","inInternalZone","copterXPos","copterYPos","copterTheta","errorX","errorY","Xdiff","Ydiff","accumulateX","accumulateY","newPitch","newRoll","bestPitch","bestRoll","-rollToSendDeg","pitchToSendDeg","-calRollToSendRad","calPitchToSendRad","-rollCalib","pitchCalib"
"1483393344.061326","6.296257972717285","31","32","0","True","852.0","638.0","4.06131225894021","-92.0428133180463","58.1043932633263","0","0","-0.8920697254477411","0.6113840122570336","0","0","0","0","-1.0057865658694094","-2.43360956046673","-0.01755428714674802","-0.04247449953815647","0","0"
"1483393344.06676","6.301692008972168","32","33","0","True","852.0","638.0","4.06131225894021","-92.0428133180463","58.1043932633263","0","0","-0.916166477625717","0.6265957068418135","0","0","0","0","-0.8715658989498944","-1.3806421997706944","-0.015211694584779847","-0.024096752177975918","0","0"
"1483393344.072132","6.307064056396484","33","34","0","True","852.0","638.0","4.06131225894021","-92.0428133180463","58.1043932633263","0","0","-0.9402632298036929","0.6418074014265934","0","0","0","0","-0.8715658989498944","-1.3806421997706944","-0.015211694584779847","-0.024096752177975918","0","0"
"1483393344.077572","6.312504053115845","34","35","0","True","852.0","638.0","4.06131225894021","-92.0428133180463","58.1043932633263","0","0","-0.9643599819816688","0.6570190960113733","0","0","0","0","-0.8715658989498944","-1.3806421997706944","-0.015211694584779847","-0.024096752177975918","0","0"
"1483393344.082989","6.317920923233032","35","36","0","True","857.0","641.0","4.048317145490778","-98.23420351446825","58.9918745241922","0","0","-1.011689665163346","0.6755610266573032","0","0","0","0","-1.0623743700360624","-2.7117910920014134","-0.018541930645929877","-0.04732968318167713","0","0"
"1483393344.088243","6.323174953460693","36","37","0","True","857.0","641.0","4.048317145490778","-98.23420351446825","58.9918745241922","0","0","-1.037407319504371","0.6910050632928609","0","0","0","0","-0.884878117862883","-1.4735130527170237","-0.015444036635557757","-0.02571765434102484","0","0"
"1483393344.093684","6.32861590385437","37","38","0","True","857.0","641.0","4.048317145490778","-98.23420351446825","58.9918745241922","0","0","-1.0631249738453958","0.7064490999284186","0","0","0","0","-0.884878117862883","-1.4735130527170237","-0.015444036635557757","-0.02571765434102484","0","0"
"1483393344.099086","6.334017992019653","38","39","0","True","857.0","641.0","4.048317145490778","-98.23420351446825","58.9918745241922","0","0","-1.0888426281864207","0.7218931365639764","0","0","0","0","-0.884878117862883","-1.4735130527170237","-0.015444036635557757","-0.02571765434102484","0","0"
"1483393344.104347","6.339278936386108","39","40","0","True","862.0","645.0","4.0792572808823095","-102.54533838897413","63.66673837013162","0","0","-1.1307376346098468","0.754879402931263","0","0","0","0","-1.8899738447398582","-2.4004070507357884","-0.03298626636728664","-0.041895006423426084","0","0"
"1483393344.109722","6.344653844833374","40","41","0","True","862.0","645.0","4.0792572808823095","-102.54533838897413","63.66673837013162","0","0","-1.1575839414217368","0.771547316059732","0","0","0","0","-0.9550010755519742","-1.5381800758346118","-0.016667913128469075","-0.02684630681189004","0","0"
"1483393344.115103","6.350034952163696","41","42","0","True","862.0","645.0","4.0792572808823095","-102.54533838897413","63.66673837013162","0","0","-1.1844302482336269","0.7882152291882011","0","0","0","0","-0.9550010755519742","-1.5381800758346118","-0.016667913128469075","-0.02684630681189004","0","0"
"1483393344.120529","6.35546088218689","42","43","0","True","862.0","645.0","4.0792572808823095","-102.54533838897413","63.66673837013162","0","0","-1.211276555045517","0.8048831423166701","0","0","0","0","-0.9550010755519742","-1.5381800758346118","-0.016667913128469075","-0.02684630681189004","0","0"
"1483393344.125897","6.360828876495361","43","44","0","True","867.0","648.0","4.076893145872852","-108.07778400186552","65.66728717745312","0","0","-1.2588831310583881","0.8290580306050794","0","0","0","0","-1.3851190691260968","-2.7276558826062614","-0.024174888288409326","-0.04760657601287119","0","0"
"1483393344.131298","6.366230010986328","44","45","0","True","867.0","648.0","4.076893145872852","-108.07778400186552","65.66728717745312","0","0","-1.2871778287447653","0.8462496861865676","0","0","0","0","-0.9850093076617967","-1.6211667600279829","-0.01719165558148816","-0.0282946976863771","0","0"
"1483393344.136725","6.371656894683838","45","46","0","True","867.0","648.0","4.076893145872852","-108.07778400186552","65.66728717745312","0","0","-1.3154725264311424","0.8634413417680558","0","0","0","0","-0.9850093076617967","-1.6211667600279829","-0.01719165558148816","-0.0282946976863771","0","0"
"1483393344.142128","6.3770599365234375","46","47","0","True","883.0","666.0","4.063585055629776","-132.95236210394006","66.0959106978851","0","0","-1.4371080310215414","0.8822413890613948","0","0","0","0","-1.0771633645546732","-6.969201051974009","-0.01880004729333903","-0.12163550459039892","0","0"
"1483393344.147552","6.382483959197998","47","48","0","True","883.0","666.0","4.063585055629776","-132.95236210394006","66.0959106978851","0","0","-1.4719148780268037","0.8995452580181283","0","0","0","0","-0.9914386604682766","-1.9942854315591008","-0.01730386895673357","-0.03480684700526234","0","0"
"1483393344.152971","6.3879029750823975","48","49","0","True","883.0","666.0","4.063585055629776","-132.95236210394006","66.0959106978851","0","0","-1.506721725032066","0.9168491269748619","0","0","0","0","-0.9914386604682766","-1.9942854315591008","-0.01730386895673357","-0.03480684700526234","0","0"
"1483393344.158386","6.393317937850952","49","50","0","True","883.0","666.0","4.063585055629776","-132.95236210394006","66.0959106978851","0","0","-1.5415285720373282","0.9341529959315954","0","0","0","0","-0.9914386604682766","-1.9942854315591008","-0.01730386895673357","-0.03480684700526234","0","0"
"1483393344.163767","6.398699045181274","50","51","0","True","876.0","654.0","4.078782218345227","-118.117422624893","69.57208112779448","0","0","-1.5206679333202457","0.9645010480512418","0","0","0","0","-1.738815302898792","1.1952265564360185","-0.03034805211964642","0.020860638717082346","0","0"
"1483393344.16917","6.404101848602295","51","52","0","True","876.0","654.0","4.078782218345227","-118.117422624893","69.57208112779448","0","0","-1.5515910022518562","0.9827149762984112","0","0","0","0","-1.0435812169169172","-1.7717613393733949","-0.01821392824716935","-0.030923068931610388","0","0"
"1483393344.174589","6.409520864486694","52","53","0","True","876.0","654.0","4.078782218345227","-118.117422624893","69.57208112779448","0","0","-1.5825140711834667","1.0009289045455805","0","0","0","0","-1.0435812169169172","-1.7717613393733949","-0.01821392824716935","-0.030923068931610388","0","0"
"1483393344.180002","6.414933919906616","53","54","0","True","876.0","654.0","4.078782218345227","-118.117422624893","69.57208112779448","0","0","-1.613437140115077","1.0191428327927499","0","0","0","0","-1.0435812169169172","-1.7717613393733949","-0.01821392824716935","-0.030923068931610388","0","0"
"1483393344.185434","6.420366048812866","54","55","0","True","881.0","658.0","4.077708075545146","-124.37773151026062","71.09978835665774","0","0","-1.6678517545286144","1.0430894180872086","0","0","0","0","-1.372038271122519","-3.1177277497274334","-0.023946585294458592","-0.054414614413537454","0","0"
"1483393344.190835","6.425766944885254","55","56","0","True","881.0","658.0","4.077708075545146","-124.37773151026062","71.09978835665774","0","0","-1.7004137684938476","1.0617032991516306","0","0","0","0","-1.0664968253498661","-1.865665972653909","-0.018613881064422088","-0.03256201396523321","0","0"
"1483393344.196241","6.431172847747803","56","57","0","True","881.0","658.0","4.077708075545146","-124.37773151026062","71.09978835665774","0","0","-1.7329757824590808","1.0803171802160527","0","0","0","0","-1.0664968253498661","-1.865665972653909","-0.018613881064422088","-0.03256201396523321","0","0"
"1483393344.20159","6.436522006988525","57","58","0","True","885.0","661.0","4.077483635452207","-129.1814747712763","72.51307865425453","0","0","-1.7835636407342348","1.104234373611079","0","0","0","0","-1.3703542393331754","-2.898470773772281","-0.023917193395026293","-0.05058785827515401","0","0"
"1483393344.206981","6.441912889480591","58","59","0","True","885.0","661.0","4.077483635452207","-129.1814747712763","72.51307865425453","0","0","-1.817383271744346","1.1232182532101942","0","0","0","0","-1.0876961798138178","-1.9377221215691445","-0.018983879599115405","-0.0338196310101114","0","0"
"1483393344.21222","6.4471518993377686","59","60","0","True","885.0","661.0","4.077483635452207","-129.1814747712763","72.51307865425453","0","0","-1.8512029027544574","1.1422021328093095","0","0","0","0","-1.0876961798138178","-1.9377221215691445","-0.018983879599115405","-0.0338196310101114","0","0"
"1483393344.217443","6.4523749351501465","60","61","0","True","885.0","661.0","4.077483635452207","-129.1814747712763","72.51307865425453","0","0","-1.8850225337645687","1.1611860124084248","0","0","0","0","-1.0876961798138178","-1.9377221215691445","-0.018983879599115405","-0.0338196310101114","0","0"
"1483393344.222845","6.45777702331543","61","62","0","True","890.0","665.0","4.074069172375644","-135.6199412194823","73.70367388145696","0","0","-1.9430022390092618","1.184637550463781","0","0","0","0","-1.3436741536623418","-3.3219924079334375","-0.02345153805535609","-0.057979705244693085","0","0"
"1483393344.228271","6.463202953338623","62","63","0","True","890.0","665.0","4.074069172375644","-135.6199412194823","73.70367388145696","0","0","-1.978507456593879","1.2039331271644946","0","0","0","0","-1.1055551082218544","-2.0342991182922345","-0.019295576700713593","-0.035505217584617096","0","0"
"1483393344.233682","6.468613862991333","63","64","0","True","890.0","665.0","4.074069172375644","-135.6199412194823","73.70367388145696","0","0","-2.014012674178496","1.2232287038652083","0","0","0","0","-1.1055551082218544","-2.0342991182922345","-0.019295576700713593","-0.035505217584617096","0","0"
"1483393344.239096","6.474027872085571","64","65","0","True","890.0","665.0","4.074069172375644","-135.6199412194823","73.70367388145696","0","0","-2.049517891763113","1.242524280565922","0","0","0","0","-1.1055551082218544","-2.0342991182922345","-0.019295576700713593","-0.035505217584617096","0","0"
"1483393344.244526","6.479457855224609","65","65","0","False","906.0","682.0","4.060858323930595","-159.80189520640926","74.31927265817257","0","0","-2.049517891763113","1.242524280565922","0","0","0","0","-1.2379088452157085","-7.233419225481527","-0.021605585188574968","-0.12624698166171078","0","0"
"1483393344.249939","6.484870910644531","66","65","0","False","906.0","682.0","4.060858323930595","-159.80189520640926","74.31927265817257","0","0","-2.049517891763113","1.242524280565922","0","0","0","0","-1.1147890898725885","-2.3970284280961387","-0.019456740083587644","-0.04183603833418177","0","0"
"1483393344.255371","6.490303039550781","67","65","0","False","906.0","682.0","4.060858323930595","-159.80189520640926","74.31927265817257","0","0","-2.049517891763113","1.242524280565922","0","0","0","0","-1.1147890898725885","-2.3970284280961387","-0.019456740083587644","-0.04183603833418177","0","0"
"1483393344.260824","6.495755910873413","68","65","0","False","906.0","682.0","4.060858323930595","-159.80189520640926","74.31927265817257","0","0","-2.049517891763113","1.242524280565922","0","0","0","0","-1.1147890898725885","-2.3970284280961387","-0.019456740083587644","-0.04183603833418177","0","0"
"1483393344.266259","6.501190900802612","69","1","0","True","899.0","672.0","4.066813198578767","-147.15735867225527","75.69485972379643","0","0","0.005612052571403614","0.024618572623829132","0","0","0","0","-1.4105403089817186","0.32154692674696816","-0.024618572623829132","0.005612052571403614","0","0"
"1483393344.271652","6.50658392906189","70","2","0","True","899.0","672.0","4.066813198578767","-147.15735867225527","75.69485972379643","0","0","-0.03291365383913267","0.044435440559061526","0","0","0","0","-1.1354228958569463","-2.207360380083829","-0.019816867935232397","-0.03852570641053628","0","0"
"1483393344.27705","6.511981964111328","71","3","0","True","899.0","672.0","4.066813198578767","-147.15735867225527","75.69485972379643","0","0","-0.07143936024966895","0.06425230849429392","0","0","0","0","-1.1354228958569463","-2.207360380083829","-0.019816867935232397","-0.03852570641053628","0","0"
"1483393344.282478","6.517410039901733","72","4","0","True","903.0","674.0","4.097767570292094","-148.6847311990683","82.32770316400673","0","0","-0.11569646775214465","0.10895864214173648","0","0","0","0","-2.5614842355021628","-2.535745473348629","-0.044706333647442566","-0.0442571075024757","0","0"
"1483393344.287882","6.522814035415649","73","5","0","True","903.0","674.0","4.097767570292094","-148.6847311990683","82.32770316400673","0","0","-0.15462203935514182","0.13051198442898354","0","0","0","0","-1.234915547460101","-2.230270967986024","-0.02155334228724706","-0.03892557160299717","0","0"
"1483393344.293325","6.528256893157959","74","6","0","True","903.0","674.0","4.097767570292094","-148.6847311990683","82.32770316400673","0","0","-0.193547610958139","0.1520653267162306","0","0","0","0","-1.234915547460101","-2.230270967986024","-0.02155334228724706","-0.03892557160299717","0","0"
"1483393344.298711","6.533643007278442","75","7","0","True","903.0","674.0","4.097767570292094","-148.6847311990683","82.32770316400673","0","0","-0.23247318256113617","0.17361866900347767","0","0","0","0","-1.234915547460101","-2.230270967986024","-0.02155334228724706","-0.03892557160299717","0","0"
"1483393344.303962","6.538893938064575","76","7","0","False","907.0","678.0","4.09706160970887","-154.31805586830768","83.18015167710305","0","0","-0.23247318256113617","0.17361866900347767","0","0","0","0","-1.4181919777758099","-3.4414357718724924","-0.02475211943755813","-0.06006438521508745","0","0"
"1483393344.309215","6.54414701461792","77","7","0","False","907.0","678.0","4.09706160970887","-154.31805586830768","83.18015167710305","0","0","-0.23247318256113617","0.17361866900347767","0","0","0","0","-1.2477022751565459","-2.3147708380246153","-0.021776512786105973","-0.04040037255267789","0","0"
"1483393344.314593","6.549525022506714","78","7","0","False","907.0","678.0","4.09706160970887","-154.31805586830768","83.18015167710305","0","0","-0.23247318256113617","0.17361866900347767","0","0","0","0","-1.2477022751565459","-2.3147708380246153","-0.021776512786105973","-0.04040037255267789","0","0"
"1483393344.319991","6.554923057556152","79","7","0","False","907.0","678.0","4.09706160970887","-154.31805586830768","83.18015167710305","0","0","-0.23247318256113617","0.17361866900347767","0","0","0","0","-1.2477022751565459","-2.3147708380246153","-0.021776512786105973","-0.04040037255267789","0","0"
"1483393344.325342","6.560273885726929","80","7","0","False","912.0","681.0","4.0929007049213535","-160.0084437533328","84.86635333061349","0","0","-0.23247318256113617","0.17361866900347767","0","0","0","0","-1.6102356306612897","-3.5382042333050183","-0.028103913487966863","-0.06175331347917418","0","0"
"1483393344.33075","6.5656819343566895","81","7","0","False","912.0","681.0","4.0929007049213535","-160.0084437533328","84.86635333061349","0","0","-0.23247318256113617","0.17361866900347767","0","0","0","0","-1.2729952999592022","-2.400126656299992","-0.022217959346700917","-0.04189011261731716","0","0"
"1483393344.336151","6.571082830429077","82","7","0","False","912.0","681.0","4.0929007049213535","-160.0084437533328","84.86635333061349","0","0","-0.23247318256113617","0.17361866900347767","0","0","0","0","-1.2729952999592022","-2.400126656299992","-0.022217959346700917","-0.04189011261731716","0","0"
"1483393344.341488","6.576419830322266","83","7","0","False","916.0","685.0","4.095305018923131","-165.38085093596158","86.19845789628297","0","0","-0.23247318256113617","0.17361866900347767","0","0","0","0","-1.559397781578141","-3.555194200565176","-0.027216625636833938","-0.062049844347669976","0","0"
"1483393344.346888","6.581820011138916","84","7","0","False","916.0","685.0","4.095305018923131","-165.38085093596158","86.19845789628297","0","0","-0.23247318256113617","0.17361866900347767","0","0","0","0","-1.2929768684442446","-2.4807127640394238","-0.02256670350647764","-0.04329660552873713","0","0"
"1483393344.35231","6.587241888046265","85","7","0","False","916.0","685.0","4.095305018923131","-165.38085093596158","86.19845789628297","0","0","-0.23247318256113617","0.17361866900347767","0","0","0","0","-1.2929768684442446","-2.4807127640394238","-0.02256670350647764","-0.04329660552873713","0","0"
"1483393344.35771","6.592641830444336","86","7","0","False","916.0","685.0","4.095305018923131","-165.38085093596158","86.19845789628297","0","0","-0.23247318256113617","0.17361866900347767","0","0","0","0","-1.2929768684442446","-2.4807127640394238","-0.02256670350647764","-0.04329660552873713","0","0"
"1483393344.363111","6.598042964935303","87","7","0","False","920.0","689.0","4.105368061696338","-170.0721697275444","88.86201147940176","0","0","-0.23247318256113617","0.17361866900347767","0","0","0","0","-1.865640888814783","-3.489346304229732","-0.03256157616965141","-0.06090058175110456","0","0"
"1483393344.368475","6.60340690612793","88","7","0","False","920.0","689.0","4.105368061696338","-170.0721697275444","88.86201147940176","0","0","-0.23247318256113617","0.17361866900347767","0","0","0","0","-1.3329301721910263","-2.551082545913166","-0.02326402020390837","-0.044524789916344155","0","0"
"1483393344.373849","6.608780860900879","89","7","0","False","920.0","689.0","4.105368061696338","-170.0721697275444","88.86201147940176","0","0","-0.23247318256113617","0.17361866900347767","0","0","0","0","-1.3329301721910263","-2.551082545913166","-0.02326402020390837","-0.044524789916344155","0","0"
"1483393344.37923","6.614161968231201","90","7","0","False","920.0","689.0","4.105368061696338","-170.0721697275444","88.86201147940176","0","0","-0.23247318256113617","0.17361866900347767","0","0","0","0","-1.3329301721910263","-2.551082545913166","-0.02326402020390837","-0.044524789916344155","0","0"
"1483393344.384601","6.619533061981201","91","7","0","False","923.0","693.0","4.099951084130395","-175.54862351940568","88.09472617836988","0","0","-0.23247318256113617","0.17361866900347767","0","0","0","0","-1.167963832469173","-3.7285201111633404","-0.020384814420798522","-0.06507495216662527","0","0"
"1483393344.390019","6.624950885772705","92","7","0","False","923.0","693.0","4.099951084130395","-175.54862351940568","88.09472617836988","0","0","-0.23247318256113617","0.17361866900347767","0","0","0","0","-1.3214208926755482","-2.6332293527910853","-0.02306314538183094","-0.04595852216636377","0","0"
"1483393344.395433","6.630364894866943","93","7","0","False","923.0","693.0","4.099951084130395","-175.54862351940568","88.09472617836988","0","0","-0.23247318256113617","0.17361866900347767","0","0","0","0","-1.3214208926755482","-2.6332293527910853","-0.02306314538183094","-0.04595852216636377","0","0"
"1483393344.400831","6.635762929916382","94","7","0","False","923.0","693.0","4.099951084130395","-175.54862351940568","88.09472617836988","0","0","-0.23247318256113617","0.17361866900347767","0","0","0","0","-1.3214208926755482","-2.6332293527910853","-0.02306314538183094","-0.04595852216636377","0","0"
"1483393344.406076","6.641007900238037","95","7","0","False","928.0","697.0","4.108916137280846","-180.88281115805","91.51179501879096","0","0","-0.23247318256113617","0.17361866900347767","0","0","0","0","-2.0560906933660807","-3.7800796950996145","-0.03588555231885124","-0.06597483666727164","0","0"
"1483393344.411405","6.646337032318115","96","7","0","False","928.0","697.0","4.108916137280846","-180.88281115805","91.51179501879096","0","0","-0.23247318256113617","0.17361866900347767","0","0","0","0","-1.3726769252818645","-2.71324216737075","-0.023957731912320725","-0.047355009224566647","0","0"
"1483393344.41678","6.651711940765381","97","7","0","False","928.0","697.0","4.108916137280846","-180.88281115805","91.51179501879096","0","0","-0.23247318256113617","0.17361866900347767","0","0","0","0","-1.3726769252818645","-2.71324216737075","-0.023957731912320725","-0.047355009224566647","0","0"
"1483393344.422185","6.657116889953613","98","7","0","False","931.0","700.0","4.113477718654458","-184.63257251623713","93.12257065844153","0","0","-0.23247318256113617","0.17361866900347767","0","0","0","0","-1.7189936878067367","-3.5194408593809827","-0.030002099673227058","-0.06142583082541691","0","0"
"1483393344.427576","6.662508010864258","99","7","0","False","931.0","700.0","4.113477718654458","-184.63257251623713","93.12257065844153","0","0","-0.23247318256113617","0.17361866900347767","0","0","0","0","-1.3968385598766229","-2.769488587743557","-0.024379431988663026","-0.04833669445253294","0","0"
"1483393344.432993","6.667924880981445","100","7","0","False","931.0","700.0","4.113477718654458","-184.63257251623713","93.12257065844153","0","0","-0.23247318256113617","0.17361866900347767","0","0","0","0","-1.3968385598766229","-2.769488587743557","-0.024379431988663026","-0.04833669445253294","0","0"
