"currentTime","timeDifference","totalIterations","accumulateIter","calibIter","inInternalZone","copterXPos","copterYPos","copterTheta","errorX","errorY","Xdiff","Ydiff","accumulateX","accumulateY","newPitch","newRoll","bestPitch","bestRoll","-rollToSendDeg","pitchToSendDeg","-calRollToSendRad","calPitchToSendRad","-rollCalib","pitchCalib"
"1483394027.550551","6.09355902671814","0","0","0","False","730.0","768.0","3.674807694824858","-68.17164084331874","-154.8438806822199","0","0","0.0","0.0","0","0","0","0","33.29143434667728","-14.656902781313528","0.5810451420610458","-0.25581121167863546","0","0"
"1483394027.555941","6.098949193954468","1","0","0","False","734.0","774.0","3.690465175885078","-77.13045807449362","-156.78932501040617","0","0","0.0","0.0","0","0","0","0","2.740928740793349","-2.9487203173523797","0.04783823108938615","-0.05146487825825111","0","0"
"1483394027.561335","6.1043431758880615","2","0","0","False","734.0","774.0","3.690465175885078","-77.13045807449362","-156.78932501040617","0","0","0.0","0.0","0","0","0","0","2.3518398751560925","-1.1569568711174043","0.0410473493011662","-0.020192706704570393","0","0"
"1483394027.566712","6.10971999168396","3","0","0","False","734.0","774.0","3.690465175885078","-77.13045807449362","-156.78932501040617","0","0","0.0","0.0","0","0","0","0","2.3518398751560925","-1.1569568711174043","0.0410473493011662","-0.020192706704570393","0","0"
"1483394027.572058","6.115066051483154","4","0","0","False","734.0","774.0","3.690465175885078","-77.13045807449362","-156.78932501040617","0","0","0.0","0.0","0","0","0","0","2.3518398751560925","-1.1569568711174043","0.0410473493011662","-0.020192706704570393","0","0"
"1483394027.577295","6.120303153991699","5","0","0","False","753.0","789.0","3.6748746592447934","-98.66391415099811","-161.23098971477066","0","0","0.0","0.0","0","0","0","0","3.3067977865944567","-5.78664992756587","0.05771450907373408","-0.10099609389631581","0","0"
"1483394027.582555","6.125563144683838","6","0","0","False","753.0","789.0","3.6748746592447934","-98.66391415099811","-161.23098971477066","0","0","0.0","0.0","0","0","0","0","2.4184648457215596","-1.4799587122649716","0.04221017440157791","-0.02583015232259914","0","0"
"1483394027.587957","6.130964994430542","7","0","0","False","753.0","789.0","3.6748746592447934","-98.66391415099811","-161.23098971477066","0","0","0.0","0.0","0","0","0","0","2.4184648457215596","-1.4799587122649716","0.04221017440157791","-0.02583015232259914","0","0"
"1483394027.593311","6.136319160461426","8","0","0","False","753.0","789.0","3.6748746592447934","-98.66391415099811","-161.23098971477066","0","0","0.0","0.0","0","0","0","0","2.4184648457215596","-1.4799587122649716","0.04221017440157791","-0.02583015232259914","0","0"
"1483394027.598698","6.1417059898376465","9","0","0","False","741.0","786.0","3.682012153860377","-87.978774178107","-164.12414598138096","0","0","0.0","0.0","0","0","0","0","3.0404934430427755","0.8173463819066165","0.05306662146639511","0.014265385493533464","0","0"
"1483394027.604103","6.147111177444458","10","0","0","False","741.0","786.0","3.682012153860377","-87.978774178107","-164.12414598138096","0","0","0.0","0.0","0","0","0","0","2.4618621897207142","-1.3196816126716049","0.042967600940983765","-0.023032789219148028","0","0"
"1483394027.609518","6.152526140213013","11","0","0","False","741.0","786.0","3.682012153860377","-87.978774178107","-164.12414598138096","0","0","0.0","0.0","0","0","0","0","2.4618621897207142","-1.3196816126716049","0.042967600940983765","-0.023032789219148028","0","0"
"1483394027.614923","6.157931089401245","12","0","0","False","741.0","786.0","3.682012153860377","-87.978774178107","-164.12414598138096","0","0","0.0","0.0","0","0","0","0","2.4618621897207142","-1.3196816126716049","0.042967600940983765","-0.023032789219148028","0","0"
"1483394027.620323","6.163331031799316","13","0","0","False","744.0","793.0","3.6874921215140892","-95.07513490307645","-168.06462662666945","0","0","0.0","0.0","0","0","0","0","3.3090655284577393","-2.8453991685400353","0.057754088635833666","-0.04966158402453267","0","0"
"1483394027.625725","6.1687331199646","14","0","0","False","744.0","793.0","3.6874921215140892","-95.07513490307645","-168.06462662666945","0","0","0.0","0.0","0","0","0","0","2.5209693994000415","-1.4261270235461467","0.04399921636155469","-0.024890612112546957","0","0"
"1483394027.631131","6.174139022827148","15","0","0","False","744.0","793.0","3.6874921215140892","-95.07513490307645","-168.06462662666945","0","0","0.0","0.0","0","0","0","0","2.5209693994000415","-1.4261270235461467","0.04399921636155469","-0.024890612112546957","0","0"
"1483394027.636538","6.179546117782593","16","0","0","False","748.0","799.0","3.684500977559307","-101.09661382428578","-171.41900324428218","0","0","0.0","0.0","0","0","0","0","3.2421603721867784","-2.7207449916061544","0.05658637337234407","-0.04748595821067288","0","0"
"1483394027.641919","6.184926986694336","17","0","0","False","748.0","799.0","3.684500977559307","-101.09661382428578","-171.41900324428218","0","0","0.0","0.0","0","0","0","0","2.5712850486642327","-1.5164492073642868","0.044877390106493484","-0.026467031607765045","0","0"
"1483394027.647315","6.190323114395142","18","0","0","False","748.0","799.0","3.684500977559307","-101.09661382428578","-171.41900324428218","0","0","0.0","0.0","0","0","0","0","2.5712850486642327","-1.5164492073642868","0.044877390106493484","-0.026467031607765045","0","0"
"1483394027.652689","6.195697069168091","19","0","0","False","748.0","799.0","3.684500977559307","-101.09661382428578","-171.41900324428218","0","0","0.0","0.0","0","0","0","0","2.5712850486642327","-1.5164492073642868","0.044877390106493484","-0.026467031607765045","0","0"
"1483394027.658088","6.201096057891846","20","0","0","False","752.0","805.0","3.694302698031216","-109.3263254152468","-173.42651057782246","0","0","0.0","0.0","0","0","0","0","3.0028991253753916","-3.2858371994209055","0.052410476843058586","-0.057348677814404316","0","0"
"1483394027.663498","6.206506013870239","21","0","0","False","752.0","805.0","3.694302698031216","-109.3263254152468","-173.42651057782246","0","0","0.0","0.0","0","0","0","0","2.6013976586673366","-1.639894881228702","0.04540295429741663","-0.028621565064042204","0","0"
