"time","timeDifference","inDeadZone","x","y","theta"
"1483393456.724324","0.30063509941101074","False","634.0","484.0","175.92963793022292"
"1483393456.742444","0.3187551498413086","False","618.0","485.0","176.05055938606878"
"1483393456.762739","0.3390500545501709","False","633.0","483.0","176.29919398289962"
"1483393456.783933","0.3602440357208252","False","618.0","485.0","176.13346111136133"
"1483393456.803974","0.38028502464294434","False","634.0","483.0","175.92963793022292"
"1483393456.823385","0.39969611167907715","False","633.0","484.0","176.29919398289962"
"1483393456.845177","0.42148804664611816","False","633.0","483.0","175.92852008822825"
"1483393456.88444","0.4607510566711426","False","649.0","483.0","176.17351688108425"
"1483393456.922874","0.49918508529663086","False","649.0","483.0","176.67727617459175"
"1483393456.943413","0.5197241306304932","False","634.0","483.0","175.6191040242407"
"1483393456.962673","0.5389840602874756","False","634.0","483.0","175.92963793022292"
"1483393456.983616","0.559927225112915","False","634.0","483.0","176.29919398289962"
"1483393457.002594","0.5789051055908203","False","634.0","484.0","175.90179239457441"
"1483393457.024094","0.600405216217041","False","634.0","484.0","176.13346111136133"
"1483393457.044124","0.6204349994659424","False","634.0","483.0","175.9970227434784"
"1483393457.064028","0.6403391361236572","False","634.0","483.0","175.9445452339729"
"1483393457.104593","0.6809041500091553","False","633.0","484.0","176.25715650971011"
"1483393457.123617","0.6999280452728271","False","618.0","485.0","176.29919398289962"
"1483393457.144647","0.7209579944610596","False","634.0","483.0","176.13346111136133"
"1483393457.162382","0.7386929988861084","False","618.0","485.0","175.765772359084"
"1483393457.183149","0.7594602108001709","False","634.0","484.0","176.29919398289962"
"1483393457.223777","0.8000881671905518","False","634.0","483.0","175.53523061781988"
"1483393457.266336","0.8426470756530762","False","634.0","484.0","176.7790864382645"
"1483393457.304603","0.8809142112731934","False","649.0","483.0","177.24967351637852"
"1483393457.323759","0.9000701904296875","False","634.0","484.0","175.48097170700794"
"1483393457.348512","0.9248230457305908","False","634.0","484.0","175.6125559162721"
"1483393457.364557","0.9408681392669678","False","634.0","484.0","175.84792558640214"
"1483393457.383309","0.9596199989318848","False","634.0","483.0","175.84792558640214"
"1483393457.403448","0.9797592163085938","False","634.0","484.0","176.21569144886683"
"1483393457.45037","1.0266811847686768","False","634.0","484.0","176.05055938606878"
"1483393457.760486","1.3367969989776611","False","618.0","485.0","176.21569144886683"
"1483393457.760704","1.337015151977539","False","634.0","484.0","175.90179239457441"
"1483393457.760856","1.3371670246124268","False","633.0","484.0","176.29918729827457"
"1483393457.761021","1.337332010269165","False","633.0","484.0","176.29919398289962"
"1483393457.761169","1.337480068206787","False","634.0","484.0","175.92963793022292"
"1483393457.761311","1.3376221656799316","False","618.0","485.0","175.92963793022292"
"1483393457.761454","1.3377652168273926","False","634.0","484.0","176.25943418464433"
"1483393457.761746","1.338057041168213","False","634.0","484.0","176.76746698501893"
"1483393457.761823","1.3381340503692627","False","649.0","483.0","177.13558207016544"
"1483393457.761925","1.3382360935211182","False","634.0","484.0","176.29918729827457"
"1483393457.763036","1.3393471240997314","False","634.0","483.0","176.13346111136133"
"1483393457.785186","1.361497163772583","False","634.0","484.0","175.92963793022292"
"1483393457.802133","1.3784441947937012","False","634.0","484.0","176.29919398289962"
"1483393457.82448","1.4007911682128906","False","634.0","484.0","175.69748759003323"
"1483393457.84269","1.4190011024475098","False","634.0","484.0","175.76012819812522"
"1483393457.864385","1.4406960010528564","False","633.0","484.0","176.76745248449"
"1483393457.883497","1.459808111190796","False","634.0","484.0","175.9749160061863"
"1483393457.923484","1.4997951984405518","False","633.0","484.0","176.58341180822865"
"1483393457.944173","1.520484209060669","False","634.0","484.0","177.10142386257726"
"1483393457.985782","1.5620930194854736","False","634.0","483.0","176.6674979078227"
"1483393458.044757","1.621068000793457","False","634.0","483.0","175.69746639356796"
