"time","timeDifference","inDeadZone","x","y","theta"
"1483395477.610158","0.30066585540771484","False","636.0","502.0","175.3514967861365"
"1483395477.625282","0.31578993797302246","False","636.0","502.0","175.5680431737983"
"1483395477.645036","0.3355438709259033","False","621.0","503.0","175.3514967861365"
"1483395477.664763","0.3552708625793457","False","636.0","503.0","175.76707651601092"
"1483395477.68554","0.37604784965515137","False","636.0","502.0","175.3514967861365"
"1483395477.728244","0.41875195503234863","False","636.0","502.0","175.50016342067926"
"1483395477.745696","0.4362039566040039","False","636.0","502.0","175.3514967861365"
"1483395477.765494","0.45600199699401855","False","636.0","502.0","175.3514967861365"
"1483395477.784318","0.4748258590698242","False","621.0","503.0","175.49537370586398"
"1483395477.805624","0.49613189697265625","False","636.0","502.0","175.98410982983268"
"1483395477.824913","0.5154209136962891","False","636.0","502.0","175.07964183213758"
"1483395477.846259","0.5367670059204102","False","636.0","502.0","175.3514967861365"
"1483395477.864119","0.5546269416809082","False","636.0","502.0","175.3514967861365"
"1483395477.905588","0.5960958003997803","False","621.0","503.0","175.35149733203983"
"1483395477.92577","0.6162779331207275","False","621.0","503.0","175.3514967861365"
"1483395477.946102","0.6366097927093506","False","636.0","502.0","175.3514967861365"
"1483395477.96434","0.6548478603363037","False","636.0","502.0","176.36140226875807"
"1483395478.007524","0.6980319023132324","False","636.0","502.0","175.56961250171724"
"1483395478.024999","0.7155067920684814","False","636.0","502.0","175.3514967861365"
"1483395478.065415","0.755922794342041","False","636.0","502.0","175.35149733203983"
"1483395478.085857","0.776364803314209","False","636.0","502.0","175.3514967861365"
"1483395478.104533","0.7950408458709717","False","636.0","502.0","175.50016288253605"
"1483395478.126208","0.8167159557342529","False","636.0","502.0","176.3913194474317"
"1483395478.144235","0.8347427845001221","False","636.0","502.0","175.58777161128506"
"1483395478.164502","0.8550097942352295","False","621.0","503.0","175.3514967861365"
"1483395478.18494","0.8754479885101318","False","636.0","502.0","175.3514967861365"
"1483395478.226358","0.9168658256530762","False","636.0","502.0","175.31302023927063"
"1483395478.245043","0.9355509281158447","False","636.0","502.0","175.3514967861365"
"1483395478.267696","0.9582037925720215","False","636.0","502.0","175.56961198002404"
"1483395478.286278","0.9767858982086182","False","621.0","503.0","175.3514967861365"
"1483395478.326697","1.017204999923706","False","636.0","502.0","175.35149733203983"
"1483395478.344564","1.035071849822998","False","636.0","502.0","175.56961198002404"
"1483395478.385507","1.0760149955749512","False","636.0","502.0","176.36140185450785"
"1483395478.406703","1.0972108840942383","False","621.0","503.0","175.3514967861365"
"1483395478.447002","1.137509822845459","False","636.0","502.0","175.35149733203983"
"1483395478.465131","1.1556389331817627","False","636.0","502.0","175.3514967861365"
"1483395478.509997","1.2005047798156738","False","636.0","502.0","175.35149733203983"
"1483395478.537467","1.2279748916625977","False","636.0","502.0","175.58777161128506"
"1483395478.54588","1.2363879680633545","False","621.0","503.0","175.3514967861365"
"1483395478.585374","1.2758820056915283","False","636.0","502.0","175.7321066997092"
"1483395478.586243","1.2767508029937744","False","636.0","503.0","176.36140226875807"
"1483395478.605281","1.2957890033721924","False","636.0","502.0","175.3514967861365"
"1483395478.624613","1.3151209354400635","False","636.0","502.0","175.56961198002404"
"1483395478.645567","1.3360748291015625","False","636.0","502.0","175.3514967861365"
"1483395478.664981","1.3554887771606445","False","636.0","502.0","175.3514967861365"
"1483395478.68593","1.3764379024505615","False","621.0","503.0","175.3514967861365"
"1483395478.704814","1.3953218460083008","False","636.0","502.0","175.07964183213758"
"1483395478.72484","1.4153478145599365","False","636.0","502.0","175.56961198002404"
"1483395478.744839","1.4353468418121338","False","636.0","502.0","175.3514967861365"
"1483395478.78874","1.479247808456421","False","636.0","502.0","175.58777212871874"
"1483395478.806581","1.49708890914917","False","636.0","502.0","175.3514967861365"
"1483395478.825917","1.5164248943328857","False","621.0","503.0","175.3514967861365"
"1483395478.844549","1.5350568294525146","False","636.0","502.0","175.3514967861365"
"1483395478.865304","1.555811882019043","False","636.0","502.0","175.3514967861365"
"1483395478.885594","1.5761017799377441","False","636.0","502.0","175.3514967861365"
"1483395478.947559","1.6380670070648193","False","636.0","502.0","175.3515107597169"
"1483395478.965357","1.655864953994751","False","636.0","503.0","176.3913194474317"
"1483395478.98509","1.675597906112671","False","636.0","502.0","175.07964183213758"
"1483395479.006478","1.6969859600067139","False","636.0","502.0","175.3514967861365"
"1483395479.024072","1.7145798206329346","False","621.0","503.0","175.3514967861365"
"1483395479.045284","1.7357919216156006","False","636.0","502.0","176.1560206795745"
"1483395479.065125","1.7556328773498535","False","636.0","502.0","175.3514967861365"
"1483395479.085257","1.7757649421691895","False","636.0","503.0","176.36140226875807"
"1483395479.105284","1.7957918643951416","False","636.0","503.0","176.55606260787275"
"1483395479.124334","1.8148419857025146","False","621.0","503.0","175.3514967861365"
"1483395479.145286","1.8357939720153809","False","636.0","502.0","175.3514967861365"
"1483395479.165997","1.8565049171447754","False","636.0","502.0","175.26339865963493"
"1483395479.185077","1.8755848407745361","False","636.0","502.0","175.3514967861365"
"1483395479.206825","1.8973329067230225","False","636.0","502.0","175.3514967861365"
"1483395479.225193","1.915700912475586","False","636.0","502.0","175.3514967861365"
"1483395479.246945","1.937452793121338","False","636.0","502.0","176.36140226875807"
"1483395479.265364","1.955871820449829","False","636.0","502.0","175.7321066997092"
"1483395479.30581","1.9963178634643555","False","636.0","502.0","175.44028974837494"
"1483395479.32582","2.0163278579711914","False","636.0","502.0","175.3514967861365"
"1483395479.344591","2.0350987911224365","False","636.0","502.0","175.3514967861365"
"1483395479.366232","2.0567398071289062","False","636.0","502.0","175.3514967861365"
"1483395479.428004","2.118511915206909","False","636.0","502.0","176.2594484207746"
"1483395479.445109","2.1356167793273926","False","636.0","502.0","175.3514967861365"
"1483395479.465307","2.1558148860931396","False","621.0","503.0","175.3514967861365"
"1483395479.506481","2.196988821029663","False","636.0","502.0","175.35149733203983"
"1483395479.525433","2.2159409523010254","False","636.0","502.0","175.3514967861365"
"1483395479.545686","2.236193895339966","False","636.0","502.0","175.3514967861365"
"1483395479.564864","2.2553718090057373","False","636.0","502.0","176.1560206795745"
"1483395479.58475","2.2752578258514404","False","621.0","503.0","175.49537370586398"
"1483395479.625913","2.316420793533325","False","636.0","502.0","175.35149733203983"
"1483395479.64571","2.3362178802490234","False","636.0","502.0","175.3514967861365"
"1483395479.664588","2.355095863342285","False","636.0","502.0","175.3514967861365"
"1483395479.729061","2.4195687770843506","False","636.0","502.0","175.3515107597169"
"1483395479.744984","2.4354918003082275","False","636.0","502.0","175.3514967861365"
"1483395479.765723","2.456230878829956","False","636.0","502.0","175.3514967861365"
"1483395479.784842","2.4753499031066895","False","636.0","502.0","175.3514967861365"
"1483395479.806829","2.4973368644714355","False","621.0","503.0","175.63172558344027"
"1483395479.847216","2.5377237796783447","False","636.0","502.0","175.34512777039842"
"1483395479.866304","2.556811809539795","False","636.0","502.0","175.3514967861365"
"1483395479.884481","2.574988842010498","False","636.0","502.0","175.3514967861365"
"1483395479.904438","2.5949459075927734","False","621.0","503.0","175.3514967861365"
"1483395479.925881","2.6163887977600098","False","636.0","503.0","176.2048465137055"
"1483395479.944747","2.6352548599243164","False","636.0","502.0","176.36140226875807"
"1483395479.966212","2.656719923019409","False","636.0","502.0","175.3514967861365"
"1483395479.98433","2.674837827682495","False","636.0","502.0","175.3514967861365"
"1483395480.00633","2.696837902069092","False","621.0","503.0","175.3514967861365"
"1483395480.025534","2.7160418033599854","False","636.0","502.0","175.3514967861365"
"1483395480.044735","2.7352428436279297","False","636.0","502.0","175.3514967861365"
"1483395480.066113","2.7566208839416504","False","621.0","503.0","175.3514967861365"
"1483395480.084553","2.7750608921051025","False","621.0","503.0","175.63776089492873"
"1483395480.10506","2.7955679893493652","False","636.0","503.0","176.36140226875807"
"1483395480.126144","2.8166518211364746","False","636.0","502.0","175.3514967861365"
"1483395480.147101","2.837608814239502","False","636.0","502.0","176.1560206795745"
"1483395480.168338","2.8588459491729736","False","636.0","502.0","176.1560206795745"
"1483395480.185156","2.875663995742798","False","621.0","503.0","175.3514967861365"
"1483395480.205897","2.896404981613159","False","636.0","502.0","175.3514967861365"
"1483395480.225847","2.9163548946380615","False","636.0","502.0","175.3514967861365"
"1483395480.288235","2.978742837905884","False","636.0","503.0","176.36140268300818"
"1483395480.305023","2.995530843734741","False","636.0","502.0","175.3514967861365"
"1483395480.326452","3.0169599056243896","False","621.0","503.0","175.3514967861365"
"1483395480.344355","3.034862995147705","False","636.0","502.0","175.3514967861365"
"1483395480.366348","3.0568559169769287","False","636.0","502.0","175.4962717944348"
"1483395480.384903","3.075410842895508","False","636.0","502.0","176.36140226875807"
"1483395480.425501","3.116008996963501","False","636.0","502.0","175.34512777039842"
"1483395480.444435","3.1349427700042725","False","636.0","502.0","175.3514967861365"
"1483395480.463808","3.154315948486328","False","621.0","503.0","175.3514967861365"
"1483395480.485049","3.1755568981170654","False","636.0","502.0","175.4962717944348"
"1483395480.504667","3.1951749324798584","False","636.0","502.0","175.78769164508216"
"1483395480.567545","3.2580528259277344","False","636.0","502.0","176.2594484207746"
"1483395480.584839","3.2753469944000244","False","636.0","502.0","175.3514967861365"
"1483395480.604054","3.2945618629455566","False","636.0","502.0","175.3514967861365"
"1483395480.645745","3.3362529277801514","False","636.0","502.0","175.35149733203983"
"1483395480.666555","3.357062816619873","False","636.0","502.0","175.3514967861365"
"1483395480.68617","3.376677989959717","False","636.0","502.0","175.3514967861365"
"1483395480.703515","3.3940229415893555","False","621.0","503.0","175.50016288253605"
"1483395480.725381","3.415888786315918","False","636.0","503.0","176.36140226875807"
"1483395480.74743","3.4379379749298096","False","636.0","502.0","175.3514967861365"
"1483395480.768436","3.4589438438415527","False","636.0","502.0","175.3514967861365"
"1483395480.805562","3.49606990814209","False","636.0","502.0","176.36140185450785"
"1483395480.82426","3.51476788520813","False","636.0","502.0","175.49537370586398"
"1483395480.845439","3.535946846008301","False","636.0","502.0","175.3514967861365"
"1483395480.887097","3.5776047706604004","False","636.0","503.0","176.36140185450785"
"1483395480.903943","3.5944509506225586","False","636.0","503.0","176.36140226875807"
"1483395480.924641","3.6151487827301025","False","636.0","502.0","175.56961198002404"
"1483395480.943847","3.634354829788208","False","621.0","503.0","175.3514967861365"
"1483395480.965272","3.6557798385620117","False","636.0","502.0","175.3514967861365"
"1483395480.987871","3.6783788204193115","False","636.0","502.0","175.3514967861365"
"1483395481.004549","3.695056915283203","False","636.0","502.0","175.3514967861365"
"1483395481.023846","3.7143537998199463","False","636.0","502.0","175.56961198002404"
"1483395481.090805","3.781312942504883","False","636.0","502.0","175.3515107597169"
"1483395481.103804","3.794312000274658","False","636.0","502.0","175.3514967861365"
"1483395481.125982","3.8164899349212646","False","621.0","503.0","175.3514967861365"
"1483395481.144768","3.835275888442993","False","636.0","502.0","175.3514967861365"
"1483395481.164873","3.8553807735443115","False","636.0","502.0","175.3514967861365"
"1483395481.184234","3.874741792678833","False","621.0","503.0","175.3514967861365"
"1483395481.205075","3.895582914352417","False","636.0","502.0","175.3514967861365"
"1483395481.225005","3.915512800216675","False","636.0","502.0","175.3514967861365"
"1483395481.263981","3.95448899269104","False","636.0","502.0","175.26339810565923"
"1483395481.305056","3.9955639839172363","False","636.0","502.0","176.25943418464433"
