"currentTime","timeDifference","totalIterations","accumulateIter","calibIter","inInternalZone","copterXPos","copterYPos","copterTheta","errorX","errorY","Xdiff","Ydiff","accumulateX","accumulateY","newPitch","newRoll","bestPitch","bestRoll","-rollToSendDeg","pitchToSendDeg","-calRollToSendRad","calPitchToSendRad","-rollCalib","pitchCalib"
"1483392101.311427","11.070816040039062","0","1","0","True","738.0","692.0","4.120559174672455","-69.65818894564677","-61.284065733374575","0","0","-0.2613894208367385","-0.22996587610204425","0","0","0","0","13.176074132675534","-14.976510623314056","0.22996587610204425","-0.2613894208367385","0","0"
"1483392101.316732","11.076120853424072","1","2","0","True","742.0","697.0","4.129041177084571","-76.55188970350353","-60.10664008928323","0","0","-0.3054942138703495","-0.24159176684272063","0","0","0","0","0.6661144725209798","-2.5270184971239056","0.01162589074067639","-0.044104793033611006","0","0"
"1483392101.322095","11.081483840942383","2","3","0","True","742.0","697.0","4.129041177084571","-76.55188970350353","-60.10664008928323","0","0","-0.3255354517295947","-0.2573276484207588","0","0","0","0","0.9015996013392484","-1.148278345552553","0.015735881578038163","-0.020041237859245234","0","0"
"1483392101.327482","11.086870908737183","3","4","0","True","742.0","697.0","4.129041177084571","-76.55188970350353","-60.10664008928323","0","0","-0.3455766895888399","-0.27306352999879696","0","0","0","0","0.9015996013392484","-1.148278345552553","0.015735881578038163","-0.020041237859245234","0","0"
"1483392101.333038","11.092427015304565","4","5","0","True","742.0","697.0","4.129041177084571","-76.55188970350353","-60.10664008928323","0","0","-0.36561792744808513","-0.28879941157683514","0","0","0","0","0.9015996013392484","-1.148278345552553","0.015735881578038163","-0.020041237859245234","0","0"
"1483392101.338306","11.097694873809814","5","6","0","True","757.0","717.0","4.099442482751868","-99.72787205396783","-61.582071543489185","0","0","-0.47262606317826505","-0.3100717875590004","0","0","0","0","1.2188173639935282","-6.131114550902376","0.02127237598216525","-0.10700813573017995","0","0"
"1483392101.343528","11.102916955947876","6","7","0","True","757.0","717.0","4.099442482751868","-99.72787205396783","-61.582071543489185","0","0","-0.4987347590285057","-0.3261939361884893","0","0","0","0","0.9237310731523377","-1.4959180808095174","0.016122148629488887","-0.02610869585024068","0","0"
"1483392101.348974","11.108362913131714","7","8","0","True","757.0","717.0","4.099442482751868","-99.72787205396783","-61.582071543489185","0","0","-0.5248434548787464","-0.3423160848179782","0","0","0","0","0.9237310731523377","-1.4959180808095174","0.016122148629488887","-0.02610869585024068","0","0"
"1483392101.35464","11.114028930664062","8","9","0","True","757.0","717.0","4.099442482751868","-99.72787205396783","-61.582071543489185","0","0","-0.5509521507289871","-0.3584382334474671","0","0","0","0","0.9237310731523377","-1.4959180808095174","0.016122148629488887","-0.02610869585024068","0","0"
"1483392101.360077","11.119465827941895","9","10","0","True","749.0","706.0","4.135942030390393","-88.32583088993812","-58.61354448932477","0","0","-0.5342751672307751","-0.36342110930557114","0","0","0","0","0.28549775650698783","0.9555207694568704","0.004982875858104003","0.016676983498212058","0","0"
