"time","timeDifference","inDeadZone","x","y","theta"
"1483392746.748119","0.3086221218109131","False","617.0","477.0","174.49311604811328"
"1483392746.767723","0.32822608947753906","False","617.0","477.0","174.72610404264825"
"1483392746.787784","0.34828710556030273","False","632.0","476.0","174.49311604811328"
"1483392746.808352","0.36885499954223633","False","632.0","475.0","174.78491704009"
"1483392746.84894","0.4094429016113281","False","633.0","475.0","174.4931227112888"
"1483392746.86759","0.42809295654296875","False","617.0","477.0","174.60266573872613"
"1483392746.909148","0.4696509838104248","False","632.0","475.0","174.60266573872613"
"1483392746.927515","0.4880180358886719","False","632.0","475.0","174.60266573872613"
"1483392746.948889","0.5093920230865479","False","632.0","475.0","174.60266573872613"
"1483392746.968214","0.528717041015625","False","617.0","477.0","174.60266573872613"
"1483392747.012837","0.5733399391174316","False","632.0","475.0","174.60266573872613"
"1483392747.027898","0.5884010791778564","False","632.0","475.0","174.60266573872613"
"1483392747.047967","0.6084699630737305","False","633.0","475.0","174.49311604811328"
"1483392747.276019","0.836522102355957","False","633.0","476.0","173.85710149662438"
"1483392747.276367","0.8368699550628662","False","633.0","476.0","173.85710149662438"
"1483392747.276704","0.8372070789337158","False","632.0","475.0","174.60266573872613"
"1483392747.276979","0.8374819755554199","False","617.0","477.0","174.61798654938053"
"1483392747.277187","0.8376901149749756","False","617.0","477.0","174.60266573872613"
"1483392747.27739","0.837893009185791","False","617.0","477.0","174.60266573872613"
"1483392747.277589","0.8380920886993408","False","632.0","475.0","174.60266573872613"
"1483392747.277793","0.8382959365844727","False","633.0","475.0","174.49311604811328"
"1483392747.278093","0.8385961055755615","False","632.0","475.0","174.60266573872613"
"1483392747.278313","0.8388159275054932","False","633.0","476.0","173.85710149662438"
"1483392747.289521","0.8500239849090576","False","632.0","475.0","174.60266573872613"
"1483392747.307592","0.8680949211120605","False","632.0","475.0","174.72610404264825"
"1483392747.328061","0.8885641098022461","False","633.0","475.0","174.49311604811328"
"1483392747.347479","0.9079821109771729","False","632.0","475.0","174.60266573872613"
"1483392747.369108","0.9296109676361084","False","617.0","477.0","174.57513685191492"
"1483392747.387575","0.948077917098999","False","632.0","475.0","174.60266573872613"
"1483392747.407949","0.968451976776123","False","632.0","475.0","174.60266573872613"
"1483392747.427405","0.987908124923706","False","632.0","475.0","174.60266573872613"
"1483392747.448292","1.0087950229644775","False","633.0","476.0","173.85710149662438"
"1483392747.489105","1.0496079921722412","False","617.0","477.0","175.10647120427544"
"1483392747.508038","1.0685410499572754","False","632.0","475.0","174.60266573872613"
"1483392747.529272","1.0897750854492188","False","633.0","475.0","174.49311604811328"
"1483392747.547255","1.1077580451965332","False","632.0","475.0","174.60266573872613"
"1483392747.568268","1.1287710666656494","False","632.0","475.0","174.60266573872613"
"1483392747.609812","1.1703150272369385","False","632.0","475.0","174.68818432304778"
"1483392747.627484","1.1879870891571045","False","632.0","475.0","174.60266573872613"
"1483392747.648297","1.2088000774383545","False","632.0","475.0","174.60266573872613"
"1483392747.667842","1.2283449172973633","False","632.0","475.0","174.60266573872613"
"1483392747.708923","1.2694261074066162","False","632.0","475.0","174.72610404264825"
"1483392747.728343","1.2888460159301758","False","633.0","475.0","174.49311604811328"
"1483392747.748609","1.3091120719909668","False","632.0","475.0","174.60266573872613"
"1483392747.768527","1.3290300369262695","False","632.0","475.0","174.60266573872613"
"1483392747.787243","1.3477458953857422","False","617.0","477.0","174.6808989532533"
"1483392747.810788","1.371290922164917","False","632.0","475.0","174.72610404264825"
"1483392747.82783","1.3883330821990967","False","633.0","476.0","173.85710149662438"
"1483392747.86854","1.4290430545806885","False","632.0","475.0","174.72610404264825"
"1483392747.888129","1.448632001876831","False","617.0","477.0","174.49311604811328"
"1483392747.913552","1.4740550518035889","False","633.0","475.0","174.49311604811328"
"1483392747.928505","1.4890079498291016","False","632.0","475.0","174.60266573872613"
"1483392747.947247","1.5077500343322754","False","633.0","475.0","173.84326044938186"
"1483392747.968036","1.5285389423370361","False","617.0","477.0","174.60266573872613"
"1483392747.98799","1.5484929084777832","False","633.0","475.0","174.49311604811328"
"1483392748.008779","1.569282054901123","False","632.0","475.0","174.60266573872613"
"1483392748.051018","1.6115210056304932","False","632.0","475.0","174.6808989532533"
"1483392748.068072","1.628575086593628","False","632.0","475.0","174.60266573872613"
"1483392748.088558","1.6490609645843506","False","632.0","475.0","174.60266573872613"
"1483392748.107365","1.66786789894104","False","617.0","477.0","174.49311604811328"
"1483392748.127936","1.688438892364502","False","633.0","475.0","174.49311604811328"
"1483392748.147757","1.7082600593566895","False","632.0","475.0","174.60266573872613"
"1483392748.190023","1.750525951385498","False","633.0","475.0","174.4931227112888"
"1483392748.209311","1.7698140144348145","False","632.0","475.0","174.61798654938053"
"1483392748.229282","1.7897849082946777","False","617.0","477.0","174.49311604811328"
"1483392748.247962","1.8084650039672852","False","632.0","475.0","174.60266573872613"
"1483392748.268227","1.8287301063537598","False","632.0","475.0","174.60266573872613"
"1483392748.289026","1.8495290279388428","False","633.0","476.0","173.85710149662438"
"1483392748.740193","2.3006958961486816","False","632.0","475.0","174.8639501677584"
"1483392748.740521","2.3010239601135254","False","633.0","475.0","174.49311604811328"
"1483392748.740759","2.3012619018554688","False","632.0","475.0","174.60266573872613"
"1483392748.74099","2.301492929458618","False","617.0","477.0","174.49311604811328"
"1483392748.741208","2.301711082458496","False","633.0","475.0","174.49311604811328"
"1483392748.741414","2.30191707611084","False","632.0","475.0","174.60266573872613"
"1483392748.741658","2.3021609783172607","False","632.0","475.0","174.72610404264825"
"1483392748.741867","2.302370071411133","False","617.0","477.0","174.60266573872613"
"1483392748.742123","2.302625894546509","False","632.0","475.0","174.78491704009"
"1483392748.742341","2.3028440475463867","False","632.0","475.0","173.94701448396634"
"1483392748.742539","2.303041934967041","False","632.0","475.0","174.60266573872613"
"1483392748.742813","2.303316116333008","False","632.0","475.0","174.60266573872613"
"1483392748.742944","2.3034470081329346","False","632.0","475.0","174.60266573872613"
"1483392748.74308","2.3035829067230225","False","633.0","475.0","174.4931227112888"
"1483392748.743201","2.303704023361206","False","633.0","475.0","174.49311604811328"
"1483392748.743336","2.3038389682769775","False","633.0","475.0","174.49311604811328"
"1483392748.743486","2.3039889335632324","False","632.0","475.0","174.60266573872613"
"1483392748.743627","2.3041300773620605","False","633.0","475.0","174.49311604811328"
"1483392748.770201","2.3307039737701416","False","633.0","476.0","173.85710149662438"
"1483392748.788367","2.348870038986206","False","632.0","475.0","174.60266573872613"
"1483392748.808533","2.3690359592437744","False","617.0","477.0","174.60266573872613"
"1483392748.831884","2.3923869132995605","False","632.0","475.0","174.60266573872613"
"1483392748.850087","2.4105899333953857","False","633.0","475.0","174.49311604811328"
"1483392748.867657","2.4281599521636963","False","632.0","475.0","173.0887728809753"
"1483392748.888421","2.4489240646362305","False","617.0","477.0","174.86393433793523"
"1483392748.907711","2.4682140350341797","False","633.0","476.0","173.85710149662438"
"1483392748.928832","2.489335060119629","False","632.0","475.0","174.60266573872613"
"1483392748.947312","2.50781512260437","False","617.0","477.0","174.49311604811328"
"1483392748.970113","2.530616044998169","False","632.0","475.0","174.60266573872613"
"1483392748.988193","2.5486960411071777","False","633.0","475.0","174.49311604811328"
"1483392749.008775","2.5692780017852783","False","632.0","475.0","174.60266573872613"
"1483392749.049094","2.6095969676971436","False","633.0","475.0","174.4931227112888"
"1483392749.068468","2.6289710998535156","False","632.0","475.0","174.60266573872613"
"1483392749.087384","2.6478869915008545","False","617.0","477.0","174.49311604811328"
"1483392749.107041","2.667543888092041","False","633.0","475.0","174.49311604811328"
"1483392749.127993","2.6884961128234863","False","633.0","475.0","174.49311604811328"
"1483392749.147827","2.708329916000366","False","632.0","475.0","174.60266573872613"
"1483392749.167332","2.727834939956665","False","632.0","476.0","173.0887728809753"
"1483392749.210251","2.770754098892212","False","632.0","475.0","174.60266573872613"
"1483392749.227921","2.788424015045166","False","633.0","476.0","173.85710149662438"
"1483392749.268941","2.82944393157959","False","633.0","475.0","174.4931227112888"
"1483392749.287856","2.8483591079711914","False","633.0","475.0","174.49311604811328"
"1483392749.307768","2.8682711124420166","False","633.0","475.0","174.49311604811328"
"1483392749.328","2.888503074645996","False","617.0","477.0","174.60266573872613"
"1483392749.347653","2.908155918121338","False","632.0","475.0","174.60266573872613"
"1483392749.368211","2.9287140369415283","False","633.0","475.0","174.49311604811328"
"1483392749.386881","2.9473841190338135","False","633.0","475.0","174.49311604811328"
"1483392749.449968","3.0104711055755615","False","632.0","475.0","174.60266573872613"
"1483392749.467206","3.0277090072631836","False","633.0","476.0","173.85710149662438"
"1483392749.487278","3.047780990600586","False","633.0","476.0","173.0887728809753"
"1483392749.506689","3.0671920776367188","False","617.0","477.0","175.10647120427544"
"1483392749.527727","3.0882298946380615","False","632.0","475.0","174.6808989532533"
"1483392749.547218","3.1077210903167725","False","633.0","475.0","174.49311604811328"
"1483392749.567882","3.128385066986084","False","633.0","475.0","174.49311604811328"
"1483392749.587288","3.1477909088134766","False","633.0","475.0","174.49311604811328"
"1483392749.607208","3.167711019515991","False","633.0","475.0","174.49311604811328"
"1483392749.831689","3.3921918869018555","False","632.0","475.0","174.60266573872613"
"1483392749.831935","3.3924379348754883","False","632.0","475.0","174.60266573872613"
"1483392749.83215","3.392652988433838","False","633.0","476.0","173.85710149662438"
"1483392749.832376","3.392879009246826","False","633.0","475.0","174.49311604811328"
"1483392749.83262","3.393122911453247","False","632.0","476.0","174.49311604811328"
"1483392749.832918","3.393420934677124","False","632.0","475.0","174.60266573872613"
"1483392749.83316","3.393662929534912","False","633.0","475.0","174.49311604811328"
"1483392749.833448","3.393950939178467","False","617.0","477.0","174.49311604811328"
"1483392749.833747","3.39424991607666","False","632.0","475.0","174.72610404264825"
"1483392749.834151","3.3946540355682373","False","632.0","475.0","174.60266573872613"
"1483392749.847089","3.4075920581817627","False","617.0","477.0","174.60266573872613"
"1483392749.867494","3.42799711227417","False","633.0","475.0","173.94701448396634"
"1483392749.887867","3.4483699798583984","False","633.0","475.0","173.85710149662438"
"1483392749.907275","3.467777967453003","False","617.0","477.0","174.78491704009"
"1483392749.928911","3.4894139766693115","False","632.0","475.0","174.60266573872613"
"1483392749.947726","3.5082290172576904","False","633.0","475.0","174.49311604811328"
"1483392749.966795","3.5272979736328125","False","632.0","475.0","174.60266573872613"
"1483392750.007728","3.5682311058044434","False","632.0","475.0","174.72610404264825"
"1483392750.02779","3.5882930755615234","False","632.0","475.0","174.61798654938053"
"1483392750.047372","3.607875108718872","False","617.0","477.0","174.60266573872613"
"1483392750.067582","3.628084897994995","False","632.0","475.0","174.60266573872613"
"1483392750.087617","3.6481199264526367","False","633.0","475.0","174.49311604811328"
"1483392750.107095","3.667598009109497","False","633.0","475.0","174.49311604811328"
"1483392750.169945","3.730448007583618","False","632.0","475.0","174.7849316015258"
"1483392750.189239","3.749742031097412","False","632.0","475.0","174.78491704009"
"1483392750.228702","3.7892050743103027","False","632.0","475.0","174.6808989532533"
"1483392750.247887","3.808389902114868","False","632.0","475.0","174.72610404264825"
"1483392750.268702","3.82920503616333","False","632.0","475.0","174.60266573872613"
"1483392750.287691","3.848194122314453","False","617.0","477.0","174.60266573872613"
