"currentTime","timeDifference","totalIterations","accumulateIter","calibIter","inInternalZone","copterXPos","copterYPos","copterTheta","errorX","errorY","Xdiff","Ydiff","accumulateX","accumulateY","newPitch","newRoll","bestPitch","bestRoll","-rollToSendDeg","pitchToSendDeg","-calRollToSendRad","calPitchToSendRad","-rollCalib","pitchCalib"
"1483393394.234112","6.123831033706665","0","1","0","True","703.0","645.0","3.996528411018608","-3.109245837454015","-64.99486587663887","0","0","-0.011667314080262711","-0.24389049738448368","0","0","0","0","13.973896163477358","-0.6684878550526132","0.24389049738448368","-0.011667314080262711","0","0"
"1483393394.239633","6.12935209274292","1","2","0","True","703.0","645.0","3.996528411018608","-3.109245837454015","-64.99486587663887","0","0","-0.012481312737025225","-0.26090611348107556","0","0","0","0","0.974922988149583","-0.04663868756181022","0.017015616096591885","-0.0008139986567625147","0","0"
"1483393394.245092","6.134810924530029","2","3","0","True","706.0","649.0","3.9832536547542916","-7.227884376907326","-65.45806052301015","0","0","-0.02875032908458073","-0.2796598479838772","0","0","0","0","1.0745098371194077","-0.9321459735442722","0.01875373450280165","-0.016269016347555506","0","0"
"1483393394.250608","6.140326976776123","3","4","0","True","706.0","649.0","3.9832536547542916","-7.227884376907326","-65.45806052301015","0","0","-0.030642584789538106","-0.29679672815532093","0","0","0","0","0.9818709078451522","-0.10841826565360989","0.017136880171443727","-0.0018922557049573746","0","0"
"1483393394.25613","6.145848989486694","4","5","0","True","706.0","649.0","3.9832536547542916","-7.227884376907326","-65.45806052301015","0","0","-0.03253484049449548","-0.31393360832676465","0","0","0","0","0.9818709078451522","-0.10841826565360989","0.017136880171443727","-0.0018922557049573746","0","0"
"1483393394.261505","6.15122389793396","5","6","0","True","706.0","649.0","3.9832536547542916","-7.227884376907326","-65.45806052301015","0","0","-0.034427096199452854","-0.33107048849820836","0","0","0","0","0.9818709078451522","-0.10841826565360989","0.017136880171443727","-0.0018922557049573746","0","0"
"1483393394.266903","6.156621932983398","6","7","0","True","710.0","653.0","3.970064985652297","-12.015583342544907","-65.30410214479912","0","0","-0.0542849906715213","-0.34762964633832727","0","0","0","0","0.9487698565297807","-1.13777354326569","0.016559157840118896","-0.019857894472068444","0","0"
"1483393394.272275","6.161993980407715","7","8","0","True","710.0","653.0","3.970064985652297","-12.015583342544907","-65.30410214479912","0","0","-0.057430663034649214","-0.3647262203006088","0","0","0","0","0.9795615321719867","-0.1802337501381736","0.01709657396228153","-0.0031456723631279144","0","0"
"1483393394.277673","6.167392015457153","8","9","0","True","710.0","653.0","3.970064985652297","-12.015583342544907","-65.30410214479912","0","0","-0.060576335397777126","-0.38182279426289034","0","0","0","0","0.9795615321719867","-0.1802337501381736","0.01709657396228153","-0.0031456723631279144","0","0"
"1483393394.283006","6.172724962234497","9","10","0","True","714.0","657.0","3.975318238477872","-18.00872456048642","-64.96680567570283","0","0","-0.08621101782076847","-0.39765367742783936","0","0","0","0","0.9070427913162848","-1.468759111995599","0.015830883164949003","-0.025634682422991346","0","0"
