"time","timeDifference","inDeadZone","x","y","theta"
"1483397100.538272","0.31633901596069336","False","637.0","470.0","1.7498361833441691"
"1483397100.558743","0.3368101119995117","False","637.0","470.0","1.7498361833441691"
"1483397100.577923","0.3559901714324951","False","637.0","470.0","1.9749303462285122"
"1483397100.5981","0.37616705894470215","False","637.0","470.0","1.7498361833441691"
"1483397100.619155","0.39722204208374023","False","637.0","470.0","1.7498361833441691"
"1483397100.660354","0.43842101097106934","False","637.0","470.0","1.7498361833441691"
"1483397100.69997","0.47803711891174316","False","637.0","470.0","1.7498361833441691"
"1483397100.718778","0.496845006942749","False","637.0","470.0","1.7498361833441691"
"1483397100.738005","0.5160720348358154","False","637.0","470.0","1.9910726946783048"
"1483397100.762488","0.5405550003051758","False","637.0","470.0","1.8672373343193824"
"1483397100.777954","0.5560212135314941","False","637.0","470.0","1.735704588928389"
"1483397100.799568","0.5776350498199463","False","637.0","470.0","1.7498361833441691"
"1483397100.819594","0.597661018371582","False","637.0","470.0","1.7498361833441691"
"1483397100.838187","0.6162540912628174","False","637.0","470.0","1.8672373343193824"
"1483397100.859894","0.6379611492156982","False","637.0","470.0","1.7498361833441691"
"1483397100.878652","0.6567192077636719","False","637.0","470.0","1.69855340065334"
"1483397100.899474","0.6775410175323486","False","637.0","470.0","1.7498361833441691"
"1483397100.920364","0.6984310150146484","False","637.0","470.0","1.7498361833441691"
"1483397100.939151","0.7172181606292725","False","637.0","470.0","1.7498361833441691"
"1483397100.959746","0.7378129959106445","False","637.0","470.0","1.9108123740192062"
"1483397100.999367","0.7774341106414795","False","637.0","470.0","1.7498361833441691"
"1483397101.020412","0.7984790802001953","False","637.0","470.0","1.7498361833441691"
"1483397101.038114","0.8161811828613281","False","637.0","470.0","1.8672373343193824"
"1483397101.059371","0.8374381065368652","False","637.0","470.0","1.7498361833441691"
"1483397101.079401","0.8574681282043457","False","637.0","470.0","1.7498361833441691"
"1483397101.098677","0.8767440319061279","False","637.0","470.0","1.7498361833441691"
"1483397101.139348","0.9174151420593262","False","637.0","470.0","1.8672373343193824"
"1483397101.157892","0.9359591007232666","False","637.0","470.0","1.7498361833441691"
"1483397101.178747","0.9568140506744385","False","637.0","470.0","1.7498361833441691"
"1483397101.197372","0.9754390716552734","False","637.0","469.0","2.1573811270214374"
"1483397101.21922","0.9972870349884033","False","637.0","470.0","1.7498361833441691"
"1483397101.238305","1.0163722038269043","False","637.0","470.0","1.8672373343193824"
"1483397101.259881","1.0379481315612793","False","637.0","470.0","1.7498361833441691"
"1483397101.27922","1.0572872161865234","False","637.0","470.0","1.7498361833441691"
"1483397101.299224","1.0772910118103027","False","637.0","470.0","1.8672373343193824"
"1483397101.319421","1.0974881649017334","False","637.0","470.0","1.7498361833441691"
"1483397101.339091","1.1171581745147705","False","637.0","470.0","1.7498361833441691"
"1483397101.359213","1.1372802257537842","False","637.0","470.0","1.9108123740192062"
"1483397101.379191","1.1572580337524414","False","637.0","470.0","1.7498361833441691"
"1483397101.398301","1.176367998123169","False","637.0","470.0","1.7498361833441691"
"1483397101.419575","1.1976420879364014","False","637.0","470.0","1.7498361833441691"
"1483397101.46078","1.238847017288208","False","637.0","470.0","1.7498361833441691"
"1483397101.479894","1.2579610347747803","False","637.0","470.0","1.7498361833441691"
"1483397101.498449","1.2765161991119385","False","637.0","470.0","1.7498361833441691"
"1483397101.520508","1.2985751628875732","False","637.0","470.0","1.7498361833441691"
"1483397101.538511","1.3165781497955322","False","637.0","470.0","1.69855340065334"
"1483397101.559843","1.3379101753234863","False","637.0","470.0","2.6643760156536054"
"1483397101.581278","1.3593451976776123","False","637.0","470.0","2.8018669662665623"
"1483397101.82274","1.6008071899414062","False","637.0","470.0","1.7498361833441691"
"1483397101.822877","1.6009440422058105","False","637.0","470.0","1.7498361833441691"
"1483397101.82301","1.6010770797729492","False","637.0","470.0","1.69855340065334"
"1483397101.82314","1.6012070178985596","False","637.0","470.0","1.9108123740192062"
"1483397101.823256","1.601323127746582","False","637.0","470.0","1.69855340065334"
"1483397101.823358","1.6014251708984375","False","637.0","470.0","1.7498361833441691"
"1483397101.823463","1.6015300750732422","False","637.0","470.0","1.7498361833441691"
"1483397101.823532","1.6015992164611816","False","637.0","470.0","1.69855340065334"
"1483397101.82359","1.6016571521759033","False","637.0","470.0","1.7498361833441691"
"1483397101.823644","1.6017110347747803","False","637.0","470.0","1.7498361833441691"
"1483397101.823745","1.6018121242523193","False","653.0","471.0","1.7623910236605127"
"1483397101.860361","1.6384282112121582","False","637.0","470.0","1.9108123740192062"
"1483397101.881006","1.6590731143951416","False","637.0","470.0","1.7498361833441691"
"1483397101.898658","1.676725149154663","False","637.0","470.0","1.7498361833441691"
"1483397101.919153","1.6972200870513916","False","637.0","470.0","1.9749303462285122"
"1483397101.938592","1.7166590690612793","False","637.0","470.0","1.7641994966932064"
"1483397101.960125","1.738192081451416","False","637.0","470.0","1.69855340065334"
"1483397101.978856","1.7569231986999512","False","637.0","469.0","2.549153323240168"
"1483397101.998596","1.776663064956665","False","637.0","470.0","1.7498361833441691"
"1483397102.020338","1.7984051704406738","False","637.0","470.0","1.69855340065334"
"1483397102.040811","1.818878173828125","False","637.0","470.0","1.7498361833441691"
"1483397102.078281","1.8563480377197266","False","653.0","471.0","1.7498361833441691"
"1483397102.119872","1.8979392051696777","False","653.0","471.0","1.7623910236605127"
"1483397102.140403","1.9184701442718506","False","637.0","470.0","1.7498361833441691"
"1483397102.179557","1.9576241970062256","False","637.0","470.0","1.7498361833441691"
"1483397102.197553","1.9756200313568115","False","637.0","470.0","1.7498361833441691"
"1483397102.219413","1.9974801540374756","False","653.0","471.0","1.7498361833441691"
"1483397102.23898","2.017047166824341","False","653.0","471.0","1.7498361833441691"
"1483397102.257528","2.035595178604126","False","653.0","471.0","3.0333479292245484"
"1483397102.278506","2.0565731525421143","False","653.0","471.0","1.7498361833441691"
"1483397102.298507","2.0765740871429443","False","653.0","471.0","1.735704588928389"
"1483397102.318956","2.0970230102539062","False","637.0","470.0","1.7498361833441691"
"1483397102.33887","2.1169371604919434","False","637.0","470.0","1.7498361833441691"
"1483397102.357234","2.135301113128662","False","637.0","470.0","1.735704588928389"
"1483397102.378837","2.1569042205810547","False","637.0","470.0","1.7498361833441691"
"1483397102.419975","2.198042154312134","False","637.0","470.0","1.8672373343193824"
"1483397102.437372","2.2154390811920166","False","637.0","470.0","1.7498361833441691"
"1483397102.460571","2.238638162612915","False","637.0","470.0","1.7498361833441691"
"1483397102.478608","2.2566750049591064","False","637.0","470.0","1.7498361833441691"
"1483397102.498644","2.2767112255096436","False","637.0","470.0","1.8672373343193824"
"1483397102.540781","2.318848133087158","False","637.0","470.0","1.7498361833441691"
"1483397102.558862","2.3369290828704834","False","637.0","470.0","1.7498361833441691"
"1483397102.579259","2.357326030731201","False","637.0","470.0","1.8672373343193824"
"1483397102.597541","2.375608205795288","False","637.0","470.0","1.7498361833441691"
"1483397102.617938","2.396005153656006","False","637.0","470.0","1.7498361833441691"
"1483397102.637855","2.415922164916992","False","637.0","470.0","1.8672373343193824"
"1483397102.658009","2.4360761642456055","False","637.0","470.0","1.7498361833441691"
"1483397102.677657","2.455724000930786","False","637.0","470.0","1.7498361833441691"
"1483397102.698611","2.4766781330108643","False","637.0","470.0","1.7498361833441691"
"1483397102.738911","2.5169780254364014","False","653.0","471.0","1.7498361833441691"
"1483397102.77959","2.55765700340271","False","653.0","471.0","1.7498361833441691"
"1483397102.842065","2.6201322078704834","False","653.0","471.0","1.7498357757508123"
"1483397103.087428","2.865495204925537","False","653.0","471.0","1.7498361833441691"
"1483397103.087692","2.8657591342926025","False","653.0","471.0","3.5763343749973515"
"1483397103.087883","2.865950107574463","False","637.0","470.0","1.7498361833441691"
"1483397103.088051","2.8661181926727295","False","637.0","470.0","1.7498361833441691"
"1483397103.088223","2.8662900924682617","False","637.0","469.0","2.1573811270214374"
"1483397103.088389","2.8664560317993164","False","637.0","470.0","1.7498361833441691"
"1483397103.088529","2.866596221923828","False","637.0","470.0","1.7641994966932064"
"1483397103.08866","2.866727113723755","False","637.0","470.0","1.69855340065334"
"1483397103.088808","2.866875171661377","False","637.0","470.0","1.7498361833441691"
"1483397103.088947","2.867014169692993","False","637.0","470.0","1.7474647610675507"
"1483397103.098273","2.87634015083313","False","637.0","470.0","1.7498361833441691"
"1483397103.138938","2.9170050621032715","False","637.0","470.0","1.69855340065334"
"1483397103.157958","2.9360251426696777","False","637.0","470.0","1.7498361833441691"
"1483397103.178334","2.9564011096954346","False","637.0","470.0","1.7498361833441691"
"1483397103.198856","2.9769232273101807","False","637.0","470.0","1.7498361833441691"
"1483397103.222041","3.000108003616333","False","637.0","470.0","2.642545294064724"
"1483397103.237757","3.01582407951355","False","637.0","470.0","1.7498361833441691"
"1483397103.258118","3.0361850261688232","False","637.0","470.0","2.6643760156536054"
"1483397103.278587","3.056654214859009","False","637.0","470.0","1.7498361833441691"
"1483397103.298701","3.076768159866333","False","637.0","470.0","1.7498361833441691"
"1483397103.323571","3.101638078689575","False","637.0","470.0","2.7185932821229404"
"1483397103.358841","3.1369080543518066","False","637.0","470.0","2.7185932821229404"
"1483397103.377774","3.155841112136841","False","637.0","470.0","1.7498361833441691"
"1483397103.419286","3.1973531246185303","False","653.0","471.0","1.7498361833441691"
"1483397103.479972","3.2580389976501465","False","653.0","471.0","1.7498357757508123"
"1483397103.49828","3.2763471603393555","False","653.0","471.0","1.7498361833441691"
"1483397103.538371","3.3164381980895996","False","653.0","471.0","1.7498361833441691"
"1483397103.578835","3.3569021224975586","False","653.0","471.0","1.7498361833441691"
"1483397103.59785","3.3759171962738037","False","653.0","471.0","1.7498361833441691"
"1483397103.639096","3.417163133621216","False","637.0","470.0","1.7498361833441691"
"1483397103.658717","3.436784029006958","False","637.0","470.0","1.7498361833441691"
"1483397103.677734","3.455801010131836","False","637.0","470.0","1.69855340065334"
"1483397103.698544","3.4766111373901367","False","637.0","470.0","1.1667545249138132"
"1483397103.718628","3.496695041656494","False","637.0","470.0","1.6846843178962914"
"1483397103.737925","3.5159921646118164","False","637.0","470.0","1.8672373343193824"
"1483397103.761006","3.5390732288360596","False","637.0","470.0","1.7498361833441691"
"1483397103.777423","3.555490016937256","False","637.0","470.0","2.5261169116195554"
"1483397103.797796","3.5758631229400635","False","637.0","470.0","1.9108123740192062"
"1483397103.818458","3.596525192260742","False","637.0","470.0","1.8672373343193824"
"1483397103.838687","3.6167540550231934","False","637.0","470.0","1.7474647610675507"
"1483397103.858799","3.6368660926818848","False","637.0","470.0","1.7498361833441691"
"1483397103.878296","3.656363010406494","False","637.0","470.0","1.8672373343193824"
"1483397103.89809","3.676156997680664","False","637.0","470.0","1.7498361833441691"
"1483397103.918167","3.6962342262268066","False","637.0","470.0","1.8672373343193824"
"1483397103.93818","3.716247081756592","False","637.0","470.0","1.625437652639843"
"1483397103.95897","3.737037181854248","False","653.0","471.0","1.7498361833441691"
"1483397104.020554","3.79862117767334","False","637.0","470.0","2.0722964899403205"
"1483397104.038951","3.8170180320739746","False","637.0","470.0","1.7498361833441691"
"1483397104.059426","3.8374931812286377","False","637.0","470.0","1.7498361833441691"
"1483397104.078359","3.8564260005950928","False","637.0","470.0","1.9108123740192062"
"1483397104.098026","3.8760931491851807","False","637.0","470.0","1.8672373343193824"
"1483397104.120048","3.8981151580810547","False","637.0","470.0","1.69855340065334"
"1483397104.141836","3.919903039932251","False","637.0","470.0","1.7498361833441691"
"1483397104.455168","4.233235120773315","False","637.0","470.0","1.69855340065334"
"1483397104.455423","4.233490228652954","False","637.0","470.0","2.5439330312851074"
"1483397104.455653","4.233720064163208","False","637.0","470.0","1.7641994966932064"
"1483397104.455844","4.233911037445068","False","637.0","470.0","1.7498361833441691"
"1483397104.456012","4.234079122543335","False","637.0","470.0","1.69855340065334"
"1483397104.456164","4.234230995178223","False","637.0","470.0","1.7498361833441691"
"1483397104.456271","4.234338045120239","False","653.0","471.0","1.7498361833441691"
"1483397104.456366","4.234433174133301","False","653.0","471.0","1.9108123740192062"
"1483397104.456529","4.234596014022827","False","653.0","471.0","1.7498357757508123"
"1483397104.456629","4.23469614982605","False","637.0","470.0","1.7498361833441691"
"1483397104.456742","4.234809160232544","False","637.0","470.0","1.7498361833441691"
"1483397104.460502","4.238569021224976","False","637.0","470.0","1.7498361833441691"
"1483397104.49926","4.277327060699463","False","637.0","470.0","1.9910724618799442"
"1483397104.520708","4.2987751960754395","False","637.0","470.0","1.7498361833441691"
"1483397104.559258","4.337325096130371","False","637.0","470.0","1.7498361833441691"
"1483397104.58023","4.358297109603882","False","637.0","470.0","1.69855340065334"
"1483397104.598525","4.37659215927124","False","637.0","470.0","1.9108123740192062"
"1483397104.619477","4.3975441455841064","False","637.0","470.0","1.69855340065334"
"1483397104.638298","4.416365146636963","False","637.0","470.0","1.7641994966932064"
"1483397104.659584","4.43765115737915","False","637.0","470.0","1.69855340065334"
"1483397104.680372","4.458439111709595","False","637.0","470.0","1.9108123740192062"
"1483397104.698455","4.476522207260132","False","653.0","471.0","2.173252268680936"
"1483397104.718809","4.496876001358032","False","638.0","470.0","2.5022534052503307"
"1483397104.738867","4.516934156417847","False","638.0","470.0","2.371770637032763"
"1483397104.759771","4.5378382205963135","False","638.0","470.0","1.9971937915047207"
"1483397104.778985","4.557052135467529","False","654.0","472.0","2.7449590242484185"
"1483397104.800076","4.578143119812012","False","638.0","470.0","3.2872198413793066"
"1483397104.818609","4.5966761112213135","False","639.0","470.0","2.7755521120724227"
"1483397104.838691","4.616758108139038","False","639.0","470.0","3.6997233542129377"
"1483397104.85914","4.63720703125","False","639.0","471.0","4.398705354995532"
"1483397104.87899","4.657057046890259","False","639.0","471.0","3.989559336756341"
"1483397104.898585","4.676652193069458","False","639.0","471.0","4.715295666503223"
"1483397104.919791","4.697858095169067","False","639.0","471.0","5.08543380256357"
"1483397104.960921","4.738988161087036","False","640.0","472.0","5.358648436311716"
"1483397104.980306","4.758373022079468","False","639.0","471.0","6.767561236448359"
"1483397104.998992","4.777059078216553","False","639.0","471.0","6.988227000074982"
"1483397105.018887","4.796954154968262","False","639.0","472.0","7.765166018425334"
"1483397105.039412","4.817479133605957","False","655.0","475.0","7.71130538086877"
"1483397105.058304","4.836371183395386","False","639.0","472.0","7.6008263327906755"
"1483397105.100339","4.878406047821045","False","637.0","472.0","9.549476632302593"
"1483397105.119055","4.897122144699097","False","653.0","475.0","11.20904523535965"
"1483397105.138633","4.916700124740601","False","636.0","472.0","11.419525991914712"
"1483397105.15874","4.936807155609131","False","636.0","472.0","12.522817533208697"
"1483397105.17903","4.957097053527832","False","635.0","472.0","13.52178528981868"
"1483397105.198518","4.976585149765015","False","635.0","472.0","13.19294891387653"
"1483397105.220929","4.998996019363403","False","634.0","472.0","13.89231809230714"
"1483397105.238264","5.016331195831299","False","633.0","472.0","15.09540430013081"
"1483397105.259467","5.03753399848938","False","632.0","472.0","15.947906608978647"
